room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
18331859,1203,34518105,Entire home/apt,,Calgary,CENTRE,DOWNTOWN COMMERCIAL CORE,0,0.0,2,1.0,,40.0,,2017-05-08 03:55:08.281117,51.050147,-114.07389,0101000020E610000018601F9DBA845CC00B7F86376B864940
17153372,1203,26110147,Entire home/apt,,Calgary,CENTRE,CRESCENT HEIGHTS,2,0.0,5,2.0,,38.0,,2017-05-08 03:55:08.266989,51.056801,-114.057677,0101000020E6100000CF2EDFFAB0835CC0A7B0524145874940
16166075,1203,1905459,Entire home/apt,,Calgary,NORTHWEST,COLLINGWOOD,0,0.0,2,1.0,,30.0,,2017-05-08 03:55:07.558409,51.084692,-114.095377,0101000020E610000099F221A81A865CC0CD1DFD2FD78A4940
17926292,1203,17940760,Entire home/apt,,Calgary,CENTRE,BANKVIEW,1,0.0,4,2.0,,25.0,,2017-05-08 03:55:07.104715,51.030958,-114.096712,0101000020E61000005E48878730865CC058C6866EF6834940
16912690,1203,16139941,Entire home/apt,,Calgary,SOUTH,MAPLE RIDGE,4,5.0,2,1.0,,30.0,,2017-05-08 03:55:04.071533,50.962908,-114.042907,0101000020E61000003F7100FDBE825CC04487C091407B4940
15254141,1203,97013899,Entire home/apt,,Calgary,WEST,STRATHCONA PARK,0,0.0,4,3.0,,1509.0,,2017-05-08 03:55:02.856345,51.043794,-114.168029,0101000020E6100000E5F1B4FCC08A5CC069E1B20A9B854940
12764450,1203,69445803,Entire home/apt,,Calgary,CENTRE,DOWNTOWN COMMERCIAL CORE,0,0.0,2,1.0,,773.0,,2017-05-08 03:55:01.976548,51.046983,-114.080939,0101000020E6100000247EC51A2E855CC0E63BF88903864940
767935,1203,4041089,Entire home/apt,,Calgary,CENTRE,HILLHURST,11,4.5,14,5.0,,641.0,,2017-05-08 03:55:00.630995,51.050381,-114.091934,0101000020E6100000FDD8243FE2855CC07EAB75E272864940
4195485,1203,15427094,Entire home/apt,,Calgary,WEST,SPRUCE CLIFF,0,0.0,3,2.0,,377.0,,2017-05-08 03:54:59.186977,51.043808,-114.137147,0101000020E6100000A6EF3504C7885CC0CEA623809B854940
12369369,1203,39769419,Entire home/apt,,Calgary,CENTRE,BELTLINE,0,0.0,5,2.0,,400.0,,2017-05-08 03:54:59.170985,51.037828,-114.087584,0101000020E6100000C9E9EBF99A855CC0C16F438CD7844940
13885462,1203,78373390,Entire home/apt,,Calgary,SOUTH,CANYON MEADOWS,0,0.0,5,0.0,,363.0,,2017-05-08 03:54:59.166911,50.93372,-114.072506,0101000020E6100000E2B034F0A3845CC081CF0F2384774940
12473846,1203,19213384,Entire home/apt,,Calgary,CENTRE,BELTLINE,0,0.0,2,1.0,,441.0,,2017-05-08 03:54:59.161843,51.042776,-114.077675,0101000020E6100000E02D90A0F8845CC0E08618AF79854940
12344393,1203,66650081,Entire home/apt,,Calgary,CENTRE,BELTLINE,0,0.0,4,1.0,,340.0,,2017-05-08 03:54:59.154532,51.03954,-114.064725,0101000020E6100000F38E537424845CC022718FA50F854940
10925183,1203,51781747,Entire home/apt,,Calgary,CENTRE,WEST HILLHURST,1,0.0,10,4.0,,377.0,,2017-05-08 03:54:59.146979,51.051066,-114.109988,0101000020E6100000F5BC1B0B0A875CC001F8A75489864940
15842715,1203,4061733,Entire home/apt,,Calgary,CENTRE,WEST HILLHURST,0,0.0,10,5.0,,377.0,,2017-05-08 03:54:59.138978,51.052059,-114.114218,0101000020E610000054A703594F875CC0323B8BDEA9864940
1821067,1203,9534122,Entire home/apt,,Calgary,SOUTHEAST,DOUGLASDALE/GLEN,5,5.0,9,4.0,,377.0,,2017-05-08 03:54:59.130300,50.934485,-113.979363,0101000020E610000066FA25E2AD7E5CC021CD58349D774940
5003424,1203,22625662,Entire home/apt,,Calgary,SOUTHEAST,COPPERFIELD,0,0.0,8,4.0,,434.0,,2017-05-08 03:54:59.123090,50.918993,-113.927168,0101000020E6100000747973B8567B5CC060200890A1754940
3333633,1203,9896616,Entire home/apt,,Calgary,CENTRE,BELTLINE,0,0.0,2,2.0,,377.0,,2017-05-08 03:54:59.118290,51.039678,-114.065987,0101000020E610000084BD892139845CC0732F302B14854940
6644429,1203,28304705,Entire home/apt,,Calgary,CENTRE,WINSTON HEIGHTS/MOUNTVIEW,7,5.0,8,4.0,,324.0,,2017-05-08 03:54:59.114379,51.073777,-114.05408,0101000020E610000088D7F50B76835CC03719558671894940
6767539,1203,2185166,Entire home/apt,,Calgary,CENTRE,ERLTON,0,0.0,4,2.0,,464.0,,2017-05-08 03:54:59.110445,51.030493,-114.06133,0101000020E6100000E010AAD4EC835CC0E3E0D231E7834940
13261001,1203,55422210,Entire home/apt,,Calgary,CENTRE,BELTLINE,0,0.0,3,1.0,,340.0,,2017-05-08 03:54:59.106978,51.042244,-114.053099,0101000020E6100000D21C59F965835CC0E2395B4068854940
1868691,1203,9649108,Entire home/apt,,Calgary,CENTRE,MISSION,20,4.5,5,2.0,,377.0,,2017-05-08 03:54:59.101484,51.029681,-114.064913,0101000020E61000007505DB8827845CC002284696CC834940
18489688,1203,3801996,Entire home/apt,,Calgary,CENTRE,BELTLINE,0,0.0,5,2.0,,362.0,,2017-05-08 03:54:59.098113,51.038218,-114.078341,0101000020E6100000E63BF88903855CC02C0FD253E4844940
13513062,1203,77575191,Entire home/apt,,Calgary,CENTRE,BELTLINE,0,0.0,4,2.0,,453.0,,2017-05-08 03:54:59.093880,51.03932,-114.059691,0101000020E6100000653733FAD1835CC0130A117008854940
2503416,1203,3364816,Entire home/apt,,Calgary,CENTRE,GARRISON WOODS,10,5.0,8,4.0,,377.0,,2017-05-08 03:54:59.086157,51.022191,-114.113629,0101000020E610000024B891B245875CC0FDA19927D7824940
14587638,1203,90445117,Entire home/apt,,Calgary,CENTRE,WEST HILLHURST,19,5.0,16,7.0,,376.0,,2017-05-08 03:54:59.077839,51.057976,-114.108455,0101000020E61000009D853DEDF0865CC0F8F9EFC16B874940
6639777,1203,104120,Entire home/apt,,Calgary,NORTHWEST,ARBOUR LAKE,0,0.0,8,4.0,,294.0,,2017-05-08 03:54:57.294997,51.138333,-114.205721,0101000020E61000006DC669882A8D5CC0927A4FE5B4914940
2608862,1203,13361469,Entire home/apt,,Calgary,NORTHWEST,ARBOUR LAKE,12,5.0,10,3.0,,227.0,,2017-05-08 03:54:57.282980,51.134696,-114.200099,0101000020E6100000963D096CCE8C5CC07573F1B73D914940
9128049,1203,47550126,Entire home/apt,,Calgary,WEST,WEST SPRINGS,2,0.0,6,4.0,,264.0,,2017-05-08 03:54:57.276214,51.057419,-114.213153,0101000020E6100000D6027B4CA48D5CC0A3957B8159874940
17456678,1203,116123733,Entire home/apt,,Calgary,NORTHWEST,TUSCANY,1,0.0,8,4.0,,238.0,,2017-05-08 03:54:57.272923,51.117713,-114.247868,0101000020E6100000656EBE11DD8F5CC033A83638118F4940
3628069,1203,18277523,Entire home/apt,,Calgary,NORTH,KINCORA,11,5.0,12,4.0,,222.0,,2017-05-08 03:54:57.258308,51.155453,-114.127992,0101000020E610000094895B0531885CC0558847E2E5934940
6958535,1203,36485183,Entire home/apt,,Calgary,CENTRE,MOUNT PLEASANT,6,4.5,10,3.0,,227.0,,2017-05-08 03:54:57.249794,51.079845,-114.070493,0101000020E6100000346612F582845CC0E3DF675C388A4940
17979179,1203,38123508,Entire home/apt,,Calgary,NORTH,PANORAMA HILLS,0,0.0,12,6.0,,211.0,,2017-05-08 03:54:57.238821,51.169532,-114.076944,0101000020E6100000E6E786A6EC845CC00FD07D39B3954940
8268425,1203,43597513,Entire home/apt,,Calgary,NORTHWEST,EDGEMONT,16,5.0,15,5.0,,227.0,,2017-05-08 03:54:57.226994,51.123525,-114.135734,0101000020E610000023BDA8DDAF885CC0849ECDAACF8F4940
14733870,1203,36169809,Entire home/apt,,Calgary,NORTHWEST,EDGEMONT,1,0.0,8,4.0,,207.0,,2017-05-08 03:54:55.795704,51.117963,-114.135347,0101000020E610000026A77686A9885CC0AC915D69198F4940
16724426,1203,25903872,Entire home/apt,,Calgary,WEST,DISCOVERY RIDGE,0,0.0,9,4.0,,245.0,,2017-05-08 03:54:55.792969,51.016151,-114.213908,0101000020E610000094162EABB08D5CC01B66683C11824940
6991892,1203,36657640,Entire home/apt,,Calgary,CENTRE,BELTLINE,0,0.0,2,2.0,,245.0,,2017-05-08 03:54:55.788000,51.042323,-114.05942,0101000020E61000009D2E8B89CD835CC02F6F0ED76A854940
13449432,1203,1631489,Entire home/apt,,Calgary,CENTRE,KILLARNEY/GLENGARRY,0,0.0,8,4.0,,302.0,,2017-05-08 03:54:55.782979,51.037761,-114.138893,0101000020E61000002C29779FE3885CC03A083A5AD5844940
4416138,1203,22922269,Entire home/apt,,Calgary,NORTHWEST,ROYAL OAK,1,0.0,6,3.0,,216.0,,2017-05-08 03:54:55.777095,51.142936,-114.213438,0101000020E6100000506EDBF7A88D5CC0E5B512BA4B924940
10636356,1203,9534122,Entire home/apt,,Calgary,SOUTH,SUNDANCE,8,5.0,11,4.0,,226.0,,2017-05-08 03:54:55.768850,50.89769,-114.03972,0101000020E6100000D13FC1C58A825CC01EF98381E7724940
4447284,1203,23078502,Entire home/apt,,Calgary,CENTRE,HILLHURST,1,0.0,5,2.0,,283.0,,2017-05-08 03:54:55.764472,51.053548,-114.088134,0101000020E61000009AEAC9FCA3855CC013622EA9DA864940
8582680,1203,2228369,Entire home/apt,,Calgary,CENTRE,DOWNTOWN WEST END,0,0.0,2,1.0,,227.0,,2017-05-08 03:54:55.754981,51.046903,-114.088001,0101000020E6100000FB40F2CEA1855CC0CA8AE1EA00864940
13025742,1203,71944850,Entire home/apt,,Calgary,CENTRE,PARKDALE,2,0.0,8,4.0,,302.0,,2017-05-08 03:54:55.751457,51.060849,-114.133726,0101000020E6100000FE277FF78E885CC0457F68E6C9874940
11388974,1203,59741169,Entire home/apt,,Calgary,CENTRE,ROSEMONT,0,0.0,7,4.0,,264.0,,2017-05-08 03:54:55.747448,51.077595,-114.090969,0101000020E6100000CAFCA36FD2855CC0A4AA09A2EE894940
9197280,1203,47842099,Entire home/apt,,Calgary,WEST,WESTGATE,0,0.0,6,3.0,,227.0,,2017-05-08 03:54:55.741005,51.04808,-114.160846,0101000020E6100000516C054D4B8A5CC0BCCB457C27864940
5814048,1203,3032341,Entire home/apt,,Calgary,CENTRE,KILLARNEY/GLENGARRY,6,5.0,5,3.0,,301.0,,2017-05-08 03:54:55.733384,51.034093,-114.12288,0101000020E610000047551344DD875CC0E202D0285D844940
13283399,1203,33529826,Entire home/apt,,Calgary,CENTRE,SUNALTA,2,0.0,4,2.0,,227.0,,2017-05-08 03:54:55.714980,51.044272,-114.096432,0101000020E61000006C921FF12B865CC0731074B4AA854940
5616002,1203,15693703,Entire home/apt,,Calgary,CENTRE,ST. ANDREWS HEIGHTS,13,5.0,6,3.0,,301.0,,2017-05-08 03:54:53.988994,51.06108,-114.130114,0101000020E61000001DB0ABC953885CC047382D78D1874940
6065397,1203,25007617,Entire home/apt,,Calgary,WEST,CURRIE BARRACKS,0,0.0,6,3.0,,227.0,,2017-05-08 03:54:53.984955,51.019006,-114.131348,0101000020E61000004819710168885CC0C136E2C96E824940
13157952,1203,15316118,Entire home/apt,,Calgary,CENTRE,KILLARNEY/GLENGARRY,1,0.0,5,3.0,,258.0,,2017-05-08 03:54:53.977429,51.036707,-114.136992,0101000020E610000013F4177AC4885CC06344A2D0B2844940
18460417,1203,22407775,Entire home/apt,,Calgary,CENTRE,BELTLINE,0,0.0,4,2.0,,241.0,,2017-05-08 03:54:53.974441,51.041481,-114.060474,0101000020E6100000881057CEDE835CC0E333D93F4F854940
17669973,1203,33598786,Entire home/apt,,Calgary,CENTRE,WINSTON HEIGHTS/MOUNTVIEW,0,0.0,9,5.0,,227.0,,2017-05-08 03:54:53.971521,51.073358,-114.051263,0101000020E6100000AC1F9BE447835CC0327381CB63894940
6790660,1203,35548820,Entire home/apt,,Calgary,CENTRE,BRIDGELAND/RIVERSIDE,0,0.0,2,1.0,,227.0,,2017-05-08 03:54:53.966488,51.05272,-114.042912,0101000020E6100000C826F911BF825CC02DEC6987BF864940
2944029,1203,15027847,Entire home/apt,,Calgary,CENTRE,BELTLINE,31,5.0,2,1.0,,227.0,,2017-05-08 03:54:53.962221,51.043334,-114.07941,0101000020E61000006C3EAE0D15855CC00667F0F78B854940
4339764,1203,1334639,Entire home/apt,,Calgary,CENTRE,SUNALTA,0,0.0,7,5.0,,227.0,,2017-05-08 03:54:53.959131,51.04227,-114.099798,0101000020E6100000338D261763865CC00CCD751A69854940
11086961,1203,23078502,Entire home/apt,,Calgary,CENTRE,HILLHURST,0,0.0,10,5.0,,264.0,,2017-05-08 03:54:53.955213,51.052585,-114.086694,0101000020E61000009AB0FD648C855CC04DA1F31ABB864940
6956981,1203,36392858,Entire home/apt,,Calgary,CENTRE,BANKVIEW,0,0.0,8,4.0,,264.0,,2017-05-08 03:54:53.941295,51.034552,-114.103682,0101000020E6100000C5CBD3B9A2865CC075012F336C844940
13466138,1203,25512043,Entire home/apt,,Calgary,CENTRE,BELTLINE,0,0.0,5,2.0,,301.0,,2017-05-08 03:54:53.932221,51.039398,-114.089331,0101000020E610000037E15E99B7855CC08FC360FE0A854940
5661702,1203,29349869,Entire home/apt,,Calgary,SOUTHEAST,RIVERBEND,23,5.0,12,4.0,,208.0,,2017-05-08 03:54:52.775025,50.967295,-114.01111,0101000020E610000026AAB706B6805CC0CB4A9352D07B4940
13765628,1203,80737020,Entire home/apt,,Calgary,CENTRE,RAMSAY,1,0.0,7,4.0,,268.0,,2017-05-08 03:54:52.766977,51.034497,-114.046572,0101000020E6100000323A2009FB825CC0B267CF656A844940
13859676,1203,53712086,Entire home/apt,,Calgary,CENTRE,KILLARNEY/GLENGARRY,0,0.0,2,0.0,,227.0,,2017-05-08 03:54:52.755153,51.037368,-114.122433,0101000020E6100000E0BC38F1D5875CC05EF58079C8844940
5160997,1203,26691233,Entire home/apt,,Calgary,CENTRE,MISSION,1,0.0,4,2.0,,227.0,,2017-05-08 03:54:52.751605,51.029826,-114.065376,0101000020E61000005F7CD11E2F845CC006499F56D1834940
13274670,1203,74806205,Entire home/apt,,Calgary,CENTRE,BELTLINE,0,0.0,4,1.0,,298.0,,2017-05-08 03:54:52.748133,51.04418,-114.082691,0101000020E61000001B2B31CF4A855CC09291B3B0A7854940
13849592,1203,57983101,Entire home/apt,,Calgary,CENTRE,BELTLINE,0,0.0,2,2.0,,286.0,,2017-05-08 03:54:52.744710,51.041652,-114.087816,0101000020E6100000320400C79E855CC010E84CDA54854940
5911950,1203,30703568,Entire home/apt,,Calgary,CENTRE,BELTLINE,46,4.5,5,2.0,,227.0,,2017-05-08 03:54:52.739017,51.037832,-114.072137,0101000020E610000038F581E49D845CC0035FD1ADD7844940
6491641,1203,2790825,Entire home/apt,,Calgary,CENTRE,BRIDGELAND/RIVERSIDE,0,0.0,2,1.0,,245.0,,2017-05-08 03:54:52.728919,51.052889,-114.039082,0101000020E61000002FF7C95180825CC0B9A81611C5864940
12137330,1203,65153660,Entire home/apt,,Calgary,CENTRE,RAMSAY,1,0.0,4,2.0,,302.0,,2017-05-08 03:54:52.725398,51.037532,-114.043269,0101000020E61000008FFB56EBC4825CC0D8463CD9CD844940
13053644,1203,22007868,Entire home/apt,,Calgary,CENTRE,WEST HILLHURST,24,4.5,8,3.0,,227.0,,2017-05-08 03:54:52.722225,51.054028,-114.126388,0101000020E6100000D7A6B1BD16885CC0BE88B663EA864940
13848720,1203,81773821,Entire home/apt,,Calgary,CENTRE,BELTLINE,0,0.0,2,1.0,,227.0,,2017-05-08 03:54:52.719102,51.041748,-114.059262,0101000020E610000051F9D7F2CA835CC032569BFF57854940
13884474,1203,82195493,Entire home/apt,,Calgary,CENTRE,BELTLINE,0,0.0,3,2.0,,207.0,,2017-05-08 03:54:52.715957,51.038125,-114.05998,0101000020E6100000809A5AB6D6835CC07B14AE47E1844940
9491291,1203,49192738,Entire home/apt,,Calgary,CENTRE,RICHMOND,38,4.5,8,4.0,,238.0,,2017-05-08 03:54:52.712941,51.030829,-114.108818,0101000020E6100000D5CDC5DFF6865CC05A626534F2834940
18443620,1203,20933193,Entire home/apt,,Calgary,CENTRE,BELTLINE,0,0.0,4,2.0,,264.0,,2017-05-08 03:54:52.710378,51.042402,-114.063627,0101000020E61000002009FB7612845CC07BA4C16D6D854940
9595574,1203,49663465,Entire home/apt,,Calgary,CENTRE,RENFREW,0,0.0,4,2.0,,227.0,,2017-05-08 03:54:52.706846,51.062698,-114.041324,0101000020E61000008E226B0DA5825CC026C3F17C06884940
13385142,1203,66385580,Entire home/apt,,Calgary,CENTRE,DOWNTOWN COMMERCIAL CORE,9,5.0,4,2.0,,264.0,,2017-05-08 03:54:52.703224,51.049898,-114.07727,0101000020E610000090BDDEFDF1845CC06211C30E63864940
17739393,1203,57547652,Entire home/apt,,Calgary,SOUTH,FAIRVIEW INDUSTRIAL,0,0.0,4,2.0,,227.0,,2017-05-08 03:54:52.699954,50.986527,-114.069434,0101000020E6100000C0CE4D9B71845CC07DCF4884467E4940
9649211,1203,48803539,Entire home/apt,,Calgary,CENTRE,CHINATOWN,120,5.0,6,2.0,,264.0,,2017-05-08 03:54:52.696696,51.052994,-114.065823,0101000020E6100000C614AC7136845CC02E71E481C8864940
17583868,1203,85784682,Entire home/apt,,Calgary,NORTH,PANORAMA HILLS,0,0.0,8,4.0,,199.0,,2017-05-08 03:54:51.059820,51.162586,-114.086192,0101000020E6100000514B732B84855CC0CB64389ECF944940
15981184,1203,103831235,Entire home/apt,,Calgary,NORTH,BEDDINGTON HEIGHTS,0,0.0,10,5.0,,188.0,,2017-05-08 03:54:51.057250,51.125894,-114.096693,0101000020E61000002330D63730865CC09E616A4B1D904940
6467389,1203,27154086,Entire home/apt,,Calgary,SOUTHEAST,COPPERFIELD,6,5.0,6,4.0,,193.0,,2017-05-08 03:54:50.355215,50.916671,-113.923275,0101000020E6100000B98D06F0167B5CC08718AF7955754940
13715611,1203,80134001,Entire home/apt,,Calgary,CENTRE,MEADOWLARK PARK,0,0.0,6,4.0,,188.0,,2017-05-08 03:54:50.352036,50.998365,-114.079985,0101000020E6100000EACA67791E855CC04B3CA06CCA7F4940
9343762,1203,48493292,Entire home/apt,,Calgary,WEST,COUGAR RIDGE,0,0.0,10,6.0,,187.0,,2017-05-08 03:54:50.347960,51.072795,-114.215232,0101000020E61000005F43705CC68D5CC0FA27B85851894940
10655237,1203,54123335,Entire home/apt,,Calgary,CENTRE,BELTLINE,2,0.0,5,2.0,,188.0,,2017-05-08 03:54:50.345170,51.037894,-114.059357,0101000020E61000007A724D81CC835CC0795BE9B5D9844940
13830590,1203,81556536,Entire home/apt,,Calgary,CENTRE,BELTLINE,0,0.0,2,1.0,,206.0,,2017-05-08 03:54:50.342615,51.041107,-114.076028,0101000020E610000023658BA4DD845CC07E5182FE42854940
15468438,1203,4938011,Entire home/apt,,Calgary,CENTRE,BRIDGELAND/RIVERSIDE,2,0.0,8,4.0,,188.0,,2017-05-08 03:54:50.340459,51.05732,-114.03999,0101000020E6100000B18A37328F825CC00FB4024356874940
4706977,1203,655476,Entire home/apt,,Calgary,CENTRE,BELTLINE,2,0.0,5,2.0,,188.0,,2017-05-08 03:54:50.335962,51.042888,-114.087292,0101000020E6100000F54C2F3196855CC007B29E5A7D854940
16993909,1203,10635052,Entire home/apt,,Calgary,SOUTH,SILVERADO,0,0.0,8,4.0,,201.0,,2017-05-08 03:54:50.333606,50.887181,-114.086869,0101000020E61000005182FE428F855CC0F850A2258F714940
13924218,1203,62827900,Entire home/apt,,Calgary,WEST,SPRUCE CLIFF,0,0.0,4,2.0,,188.0,,2017-05-08 03:54:50.330725,51.043638,-114.135658,0101000020E6100000365CE49EAE885CC0726E13EE95854940
9861474,1203,50539267,Entire home/apt,,Calgary,CENTRE,GARRISON WOODS,0,0.0,4,2.0,,206.0,,2017-05-08 03:54:50.327939,51.021274,-114.112708,0101000020E6100000D87F9D9B36875CC0A7203F1BB9824940
11421917,1203,5724507,Entire home/apt,,Calgary,CENTRE,BELTLINE,3,4.5,4,2.0,,188.0,,2017-05-08 03:54:50.325355,51.039455,-114.061511,0101000020E61000000856D5CBEF835CC0F35487DC0C854940
13141472,1203,2504979,Entire home/apt,,Calgary,CENTRE,BELTLINE,2,0.0,4,2.0,,206.0,,2017-05-08 03:54:50.318977,51.04235,-114.056531,0101000020E6100000740D33349E835CC0287E8CB96B854940
14835575,1203,65955232,Entire home/apt,,Calgary,NORTH,COVENTRY HILLS,12,4.5,8,4.0,,188.0,,2017-05-08 03:54:50.306978,51.172607,-114.050261,0101000020E6100000EAD0E97937835CC0C40776FC17964940
13041419,1203,30246919,Entire home/apt,,Calgary,CENTRE,MOUNT PLEASANT,13,5.0,10,4.0,,188.0,,2017-05-08 03:54:50.299502,51.069234,-114.079892,0101000020E610000092CD55F31C855CC0B9E2E2A8DC884940
10138460,1203,39278777,Entire home/apt,,Calgary,NORTHEAST,RUNDLE,5,4.5,16,6.0,,200.0,,2017-05-08 03:54:50.294977,51.074334,-113.968241,0101000020E61000005E6919A9F77D5CC08D7DC9C683894940
16271268,1203,106413247,Entire home/apt,,Calgary,CENTRE,BELTLINE,0,0.0,3,2.0,,188.0,,2017-05-08 03:54:50.286321,51.039434,-114.071644,0101000020E6100000193DB7D095845CC0DC2C5E2C0C854940
