room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
17045004,18121727,Shared room,CENTRE,CLIFF BUNGALOW,0,0.0,1,1.0,28.0,,51.034097,-114.073502,2017-02-12 05:48:00.874713
15869904,35004071,Shared room,CENTRE,BANFF TRAIL,1,0.0,1,1.0,11.0,,51.069392,-114.104736,2017-02-12 05:48:00.868446
13894423,82307916,Shared room,CENTRE,BELTLINE,0,0.0,2,1.0,31.0,,51.043285,-114.063401,2017-02-12 05:48:00.865727
11556759,61025204,Shared room,NORTHWEST,BRENTWOOD,8,4.5,1,1.0,23.0,,51.107037,-114.137342,2017-02-12 05:48:00.863506
9987616,49302742,Shared room,CENTRE,BELTLINE,10,4.0,1,1.0,20.0,,51.039175,-114.062983,2017-02-12 05:48:00.861310
1259928,6856130,Shared room,EAST,FOREST LAWN,70,4.5,1,1.0,20.0,,51.042363,-113.977709,2017-02-12 05:48:00.858582
16272900,29122642,Shared room,SOUTH,SHAWNESSY,5,5.0,2,1.0,22.0,,50.90954,-114.073899,2017-02-12 05:48:00.856495
10361302,39281329,Shared room,CENTRE,MISSION,14,5.0,3,1.0,22.0,,51.030738,-114.066666,2017-02-12 05:48:00.853801
8141285,29122642,Shared room,EAST,PENBROOKE MEADOWS,33,4.5,1,1.0,10.0,,51.050313,-113.936757,2017-02-12 05:48:00.847741
8616639,45106375,Entire home/apt,NORTHWEST,VARSITY,1,0.0,16,8.0,785.0,,51.089048,-114.150336,2017-02-12 05:45:24.890483
7236617,34565753,Entire home/apt,CENTRE,DOWNTOWN COMMERCIAL CORE,2,0.0,5,2.0,391.0,,51.045546,-114.062938,2017-02-12 05:43:09.026803
878778,3364816,Entire home/apt,CENTRE,GARRISON WOODS,1,0.0,7,5.0,353.0,,51.016679,-114.111281,2017-02-12 05:43:09.021539
6991892,36657640,Entire home/apt,CENTRE,BELTLINE,0,0.0,2,2.0,255.0,,51.042323,-114.05942,2017-02-12 05:43:06.638862
6225543,32287388,Entire home/apt,SOUTH,LEGACY,6,5.0,5,3.0,145.0,,50.859899,-114.011444,2017-02-12 05:43:02.451209
12113415,64970541,Entire home/apt,SOUTH,HAYSBORO,0,0.0,3,2.0,117.0,,50.978916,-114.0719,2017-02-12 05:42:52.959073
1196783,3807565,Entire home/apt,SOUTH,KINGSLAND,8,5.0,10,5.0,110.0,,50.985398,-114.081255,2017-02-12 05:42:52.954336
5954953,2873448,Entire home/apt,CENTRE,MISSION,0,0.0,2,1.0,94.0,,51.03327,-114.070875,2017-02-12 05:42:45.873758
5245160,27146269,Entire home/apt,NORTHWEST,VARSITY,0,0.0,4,2.0,61.0,,51.084074,-114.151174,2017-02-12 05:41:30.090217
11159229,58033929,Entire home/apt,CENTRE,BELTLINE,0,0.0,2,1.0,55.0,,51.040559,-114.068813,2017-02-12 05:41:30.087801
15254141,97013899,Entire home/apt,WEST,STRATHCONA PARK,0,0.0,4,3.0,1570.0,,51.043794,-114.168029,2017-02-12 05:41:06.280970
11439554,60116926,Entire home/apt,SOUTH,HAYSBORO,0,0.0,4,4.0,1256.0,,50.974362,-114.078172,2017-02-12 05:41:05.203263
12764450,69445803,Entire home/apt,CENTRE,DOWNTOWN COMMERCIAL CORE,0,0.0,2,1.0,803.0,,51.046983,-114.080939,2017-02-12 05:41:04.734714
767935,4041089,Entire home/apt,CENTRE,HILLHURST,10,4.5,14,5.0,549.0,,51.050381,-114.091934,2017-02-12 05:41:04.299080
4195485,15427094,Entire home/apt,WEST,SPRUCE CLIFF,0,0.0,3,2.0,392.0,,51.043808,-114.137147,2017-02-12 05:41:03.868099
13449432,1631489,Entire home/apt,CENTRE,KILLARNEY/GLENGARRY,0,0.0,8,4.0,314.0,,51.037761,-114.138893,2017-02-12 05:41:03.865418
12473846,19213384,Entire home/apt,CENTRE,BELTLINE,0,0.0,2,1.0,458.0,,51.042776,-114.077675,2017-02-12 05:41:03.862790
9219786,22430703,Entire home/apt,CENTRE,BELTLINE,0,0.0,4,2.0,471.0,,51.037954,-114.06065,2017-02-12 05:41:03.857413
12369369,39769419,Entire home/apt,CENTRE,BELTLINE,0,0.0,5,2.0,416.0,,51.037828,-114.087584,2017-02-12 05:41:03.855137
12774648,17437925,Entire home/apt,WEST,CANADA OLYMPIC PARK,0,0.0,4,3.0,455.0,,51.076226,-114.214464,2017-02-12 05:41:03.852338
3333633,9896616,Entire home/apt,CENTRE,BELTLINE,0,0.0,2,2.0,392.0,,51.039678,-114.065987,2017-02-12 05:41:03.849659
1868691,9649108,Entire home/apt,CENTRE,MISSION,20,4.5,5,2.0,314.0,,51.029681,-114.064913,2017-02-12 05:41:03.847166
12344393,66650081,Entire home/apt,CENTRE,BELTLINE,0,0.0,4,1.0,353.0,,51.03954,-114.064725,2017-02-12 05:41:03.845003
5616002,15693703,Entire home/apt,CENTRE,ST. ANDREWS HEIGHTS,13,5.0,6,3.0,313.0,,51.06108,-114.130114,2017-02-12 05:41:03.838475
13466138,25512043,Entire home/apt,CENTRE,BELTLINE,0,0.0,5,2.0,313.0,,51.039398,-114.089331,2017-02-12 05:41:02.571918
14872064,67216894,Entire home/apt,NORTHWEST,VARSITY,0,0.0,2,1.0,314.0,,51.081819,-114.128036,2017-02-12 05:41:02.568815
13025742,71944850,Entire home/apt,CENTRE,PARKDALE,1,0.0,8,4.0,314.0,,51.060849,-114.133726,2017-02-12 05:41:02.565833
5814048,3032341,Entire home/apt,CENTRE,KILLARNEY/GLENGARRY,5,5.0,5,3.0,313.0,,51.034093,-114.12288,2017-02-12 05:41:02.560062
6529762,1867493,Entire home/apt,CENTRE,CRESCENT HEIGHTS,11,4.5,10,3.0,334.0,,51.054913,-114.054492,2017-02-12 05:41:02.557471
6902136,36169520,Entire home/apt,CENTRE,INGLEWOOD,0,0.0,5,2.0,314.0,,51.039374,-114.019155,2017-02-12 05:41:02.553711
6644429,28304705,Entire home/apt,CENTRE,WINSTON HEIGHTS/MOUNTVIEW,6,5.0,8,4.0,338.0,,51.073777,-114.05408,2017-02-12 05:41:02.550776
15842715,4061733,Entire home/apt,CENTRE,WEST HILLHURST,0,0.0,10,5.0,392.0,,51.052059,-114.114218,2017-02-12 05:41:02.548510
13274670,74806205,Entire home/apt,CENTRE,BELTLINE,0,0.0,4,1.0,310.0,,51.04418,-114.082691,2017-02-12 05:41:02.546237
13885462,78373390,Entire home/apt,SOUTH,CANYON MEADOWS,0,0.0,5,0.0,377.0,,50.93372,-114.072506,2017-02-12 05:41:02.544055
6183175,5445204,Entire home/apt,CENTRE,RIDEAU PARK,0,0.0,4,2.0,338.0,,51.028694,-114.071608,2017-02-12 05:41:02.541857
13261001,55422210,Entire home/apt,CENTRE,BELTLINE,0,0.0,3,1.0,353.0,,51.042244,-114.053099,2017-02-12 05:41:02.539402
10925183,51781747,Entire home/apt,CENTRE,WEST HILLHURST,1,0.0,10,4.0,392.0,,51.051066,-114.109988,2017-02-12 05:41:02.534283
6767539,2185166,Entire home/apt,CENTRE,ERLTON,0,0.0,4,2.0,464.0,,51.030493,-114.06133,2017-02-12 05:41:02.531551
13513062,77575191,Entire home/apt,CENTRE,BELTLINE,0,0.0,4,2.0,471.0,,51.03932,-114.059691,2017-02-12 05:41:02.527212
12137330,65153660,Entire home/apt,CENTRE,RAMSAY,1,0.0,4,2.0,314.0,,51.037532,-114.043269,2017-02-12 05:41:02.521352
14587638,90445117,Entire home/apt,CENTRE,WEST HILLHURST,12,5.0,16,7.0,391.0,,51.057976,-114.108455,2017-02-12 05:41:02.518251
9197280,47842099,Entire home/apt,WEST,WESTGATE,0,0.0,6,3.0,236.0,,51.04808,-114.160846,2017-02-12 05:41:00.928740
11388974,59741169,Entire home/apt,CENTRE,ROSEMONT,0,0.0,7,4.0,275.0,,51.077595,-114.090969,2017-02-12 05:41:00.926611
6065397,25007617,Entire home/apt,WEST,CURRIE BARRACKS,0,0.0,6,3.0,236.0,,51.019006,-114.131348,2017-02-12 05:41:00.924112
9128049,47550126,Entire home/apt,WEST,WEST SPRINGS,2,0.0,6,4.0,275.0,,51.057419,-114.213153,2017-02-12 05:41:00.922115
4416138,22922269,Entire home/apt,NORTHWEST,ROYAL OAK,1,0.0,6,3.0,216.0,,51.142936,-114.213438,2017-02-12 05:41:00.918979
12891617,22590039,Entire home/apt,NORTH,THORNCLIFFE,3,5.0,12,4.0,232.0,,51.108058,-114.074066,2017-02-12 05:41:00.916817
6639777,104120,Entire home/apt,NORTHWEST,ARBOUR LAKE,0,0.0,8,4.0,305.0,,51.138333,-114.205721,2017-02-12 05:41:00.914739
8582680,2228369,Entire home/apt,CENTRE,DOWNTOWN WEST END,0,0.0,2,1.0,236.0,,51.046903,-114.088001,2017-02-12 05:41:00.912644
1673332,88211,Entire home/apt,CENTRE,ALTADORE,0,0.0,9,5.0,212.0,,51.010524,-114.103807,2017-02-12 05:41:00.910017
9632553,49817111,Entire home/apt,CENTRE,HILLHURST,9,5.0,4,3.0,216.0,,51.051494,-114.095691,2017-02-12 05:41:00.908037
3884451,7877003,Entire home/apt,CENTRE,BELTLINE,6,5.0,2,1.0,298.0,,51.039013,-114.061185,2017-02-12 05:41:00.900725
4339764,1334639,Entire home/apt,CENTRE,SUNALTA,0,0.0,7,5.0,236.0,,51.04227,-114.099798,2017-02-12 05:41:00.897907
10547979,41413042,Entire home/apt,CENTRE,DOWNTOWN COMMERCIAL CORE,0,0.0,4,3.0,216.0,,51.048319,-114.071814,2017-02-12 05:40:59.934076
6790660,35548820,Entire home/apt,CENTRE,BRIDGELAND/RIVERSIDE,0,0.0,2,1.0,236.0,,51.05272,-114.042912,2017-02-12 05:40:59.929715
13318555,3364816,Entire home/apt,NORTHWEST,CHARLESWOOD,0,0.0,5,4.0,235.0,,51.082767,-114.113595,2017-02-12 05:40:59.927363
4447284,23078502,Entire home/apt,CENTRE,HILLHURST,1,0.0,5,2.0,295.0,,51.053548,-114.088134,2017-02-12 05:40:59.924690
14733870,36169809,Entire home/apt,NORTHWEST,EDGEMONT,1,0.0,8,4.0,216.0,,51.117963,-114.135347,2017-02-12 05:40:59.922129
13112512,34565753,Entire home/apt,WEST,ASPEN WOODS,5,4.5,7,4.0,298.0,,51.038827,-114.188801,2017-02-12 05:40:59.919648
6958535,36485183,Entire home/apt,CENTRE,MOUNT PLEASANT,6,4.5,10,3.0,236.0,,51.079845,-114.070493,2017-02-12 05:40:59.916954
12734714,35399870,Entire home/apt,CENTRE,KILLARNEY/GLENGARRY,4,4.0,6,3.0,236.0,,51.035851,-114.133755,2017-02-12 05:40:59.913949
2608862,13361469,Entire home/apt,NORTHWEST,ARBOUR LAKE,12,5.0,10,3.0,260.0,,51.134696,-114.200099,2017-02-12 05:40:59.911238
13942857,81345678,Entire home/apt,CENTRE,BELTLINE,0,0.0,4,1.0,208.0,,51.043125,-114.082678,2017-02-12 05:40:59.909115
6956981,36392858,Entire home/apt,CENTRE,BANKVIEW,0,0.0,8,4.0,275.0,,51.034552,-114.103682,2017-02-12 05:40:59.903299
13141472,2504979,Entire home/apt,CENTRE,BELTLINE,2,0.0,4,2.0,247.0,,51.04235,-114.056531,2017-02-12 05:40:59.901100
5661702,29349869,Entire home/apt,SOUTHEAST,RIVERBEND,19,5.0,12,4.0,208.0,,50.967295,-114.01111,2017-02-12 05:40:59.898700
3628069,18277523,Entire home/apt,NORTH,KINCORA,8,5.0,12,4.0,232.0,,51.155453,-114.127992,2017-02-12 05:40:59.895970
16724426,25903872,Entire home/apt,WEST,DISCOVERY RIDGE,0,0.0,9,4.0,255.0,,51.016151,-114.213908,2017-02-12 05:40:59.893697
5160997,26691233,Entire home/apt,CENTRE,MISSION,1,0.0,4,2.0,236.0,,51.029826,-114.065376,2017-02-12 05:40:59.887841
13053644,22007868,Entire home/apt,CENTRE,WEST HILLHURST,20,4.5,8,3.0,236.0,,51.054028,-114.126388,2017-02-12 05:40:59.880552
13157952,15316118,Entire home/apt,CENTRE,KILLARNEY/GLENGARRY,1,0.0,5,3.0,258.0,,51.036707,-114.136992,2017-02-12 05:40:59.877726
9595574,49663465,Entire home/apt,CENTRE,RENFREW,0,0.0,4,2.0,236.0,,51.062698,-114.041324,2017-02-12 05:40:58.366111
4706977,655476,Entire home/apt,CENTRE,BELTLINE,2,0.0,5,2.0,197.0,,51.042888,-114.087292,2017-02-12 05:40:57.433613
6660906,18607998,Entire home/apt,CENTRE,RAMSAY,5,5.0,5,3.0,194.0,,51.03506,-114.047479,2017-02-12 05:40:57.431213
10655237,54123335,Entire home/apt,CENTRE,BELTLINE,2,0.0,5,2.0,197.0,,51.037894,-114.059357,2017-02-12 05:40:57.428582
11698203,62168184,Entire home/apt,CENTRE,ELBOW PARK,2,0.0,5,3.0,197.0,,51.024206,-114.081337,2017-02-12 05:40:57.425955
13715611,80134001,Entire home/apt,CENTRE,MEADOWLARK PARK,0,0.0,6,4.0,197.0,,50.998365,-114.079985,2017-02-12 05:40:57.423390
13830590,81556536,Entire home/apt,CENTRE,BELTLINE,0,0.0,2,1.0,206.0,,51.041107,-114.076028,2017-02-12 05:40:57.420766
5851671,30384763,Entire home/apt,CENTRE,BELTLINE,0,0.0,4,1.0,197.0,,51.039305,-114.05998,2017-02-12 05:40:57.417744
9861474,50539267,Entire home/apt,CENTRE,GARRISON WOODS,0,0.0,4,2.0,206.0,,51.021274,-114.112708,2017-02-12 05:40:57.414766
13924218,62827900,Entire home/apt,WEST,SPRUCE CLIFF,0,0.0,4,2.0,197.0,,51.043638,-114.135658,2017-02-12 05:40:57.412120
8868484,46393459,Entire home/apt,CENTRE,BELTLINE,0,0.0,4,2.0,197.0,,51.038905,-114.059742,2017-02-12 05:40:57.408895
2407226,12305385,Entire home/apt,CENTRE,CLIFF BUNGALOW,0,0.0,3,3.0,197.0,,51.0329,-114.074648,2017-02-12 05:40:57.406172
13447111,64241418,Entire home/apt,CENTRE,BELTLINE,1,0.0,4,4.0,197.0,,51.038813,-114.086203,2017-02-12 05:40:57.403186
13219383,38578532,Entire home/apt,SOUTH,SHAWNEE SLOPES,4,0.0,8,4.0,188.0,,50.930521,-114.094804,2017-02-12 05:40:57.400443
4416535,22922269,Entire home/apt,CENTRE,BELTLINE,2,0.0,4,2.0,191.0,,51.041297,-114.053557,2017-02-12 05:40:57.397202
9343762,48493292,Entire home/apt,WEST,COUGAR RIDGE,0,0.0,10,6.0,196.0,,51.072795,-114.215232,2017-02-12 05:40:57.394110
15931266,103384615,Entire home/apt,CENTRE,GARRISON WOODS,0,0.0,6,3.0,197.0,,51.019938,-114.114824,2017-02-12 05:40:55.622243
9001887,47013020,Entire home/apt,CENTRE,DOWNTOWN COMMERCIAL CORE,0,0.0,2,1.0,197.0,,51.044299,-114.062689,2017-02-12 05:40:55.616500
10138460,39278777,Entire home/apt,NORTHEAST,RUNDLE,5,4.5,10,5.0,193.0,,51.074334,-113.968241,2017-02-12 05:40:55.613059
16271268,106413247,Entire home/apt,CENTRE,BELTLINE,0,0.0,3,2.0,197.0,,51.039434,-114.071644,2017-02-12 05:40:55.610648
3434928,17313507,Entire home/apt,CENTRE,RENFREW,0,0.0,2,3.0,188.0,,51.064655,-114.032025,2017-02-12 05:40:55.607369
14183437,85936198,Entire home/apt,WEST,SPRINGBANK HILL,1,0.0,5,2.0,188.0,,51.037571,-114.212993,2017-02-12 05:40:55.605017
11086961,23078502,Entire home/apt,CENTRE,HILLHURST,0,0.0,10,5.0,197.0,,51.052585,-114.086694,2017-02-12 05:40:55.601990
13621467,78898491,Entire home/apt,CENTRE,RAMSAY,1,0.0,4,3.0,197.0,,51.039579,-114.043739,2017-02-12 05:40:55.599304
16738374,111014484,Entire home/apt,CENTRE,SOUTH CALGARY,0,0.0,8,2.0,197.0,,51.023968,-114.115952,2017-02-12 05:40:55.596680
11210841,7809615,Entire home/apt,CENTRE,RICHMOND,5,5.0,4,2.0,196.0,,51.036753,-114.118813,2017-02-12 05:40:55.594140
6645466,34784427,Entire home/apt,CENTRE,BELTLINE,1,0.0,2,1.0,197.0,,51.03933,-114.061153,2017-02-12 05:40:55.589364
6834495,35807078,Entire home/apt,CENTRE,RICHMOND,14,4.5,6,3.0,196.0,,51.035607,-114.119507,2017-02-12 05:40:55.586996
14835575,65955232,Entire home/apt,NORTH,COVENTRY HILLS,8,4.5,8,4.0,197.0,,51.172607,-114.050261,2017-02-12 05:40:55.584419
13041419,30246919,Entire home/apt,CENTRE,MOUNT PLEASANT,11,5.0,10,4.0,197.0,,51.069234,-114.079892,2017-02-12 05:40:55.581197
3834540,7612504,Entire home/apt,CENTRE,HILLHURST,8,5.0,6,3.0,196.0,,51.055172,-114.093085,2017-02-12 05:40:55.578289
15468438,4938011,Entire home/apt,CENTRE,BRIDGELAND/RIVERSIDE,2,0.0,8,4.0,197.0,,51.05732,-114.03999,2017-02-12 05:40:55.575525
12968453,71325028,Entire home/apt,NORTH,PANORAMA HILLS,11,5.0,10,4.0,196.0,,51.169033,-114.076226,2017-02-12 05:40:55.572477
7129686,37342929,Entire home/apt,CENTRE,DOWNTOWN COMMERCIAL CORE,2,0.0,4,2.0,197.0,,51.049734,-114.081009,2017-02-12 05:40:55.568847
9669082,49966842,Entire home/apt,NORTH,SANDSTONE VALLEY,0,0.0,8,4.0,157.0,,51.134016,-114.106665,2017-02-12 05:40:54.149201
5077066,23578299,Entire home/apt,SOUTH,ACADIA,14,5.0,6,3.0,180.0,,50.966402,-114.044909,2017-02-12 05:40:54.146231
12916328,70832051,Entire home/apt,CENTRE,SOUTH CALGARY,1,0.0,4,2.0,157.0,,51.025212,-114.107239,2017-02-12 05:40:54.143092
13395850,76207116,Entire home/apt,NORTHWEST,EDGEMONT,2,0.0,8,5.0,157.0,,51.135118,-114.130452,2017-02-12 05:40:53.050598
3038619,14903182,Entire home/apt,CENTRE,RENFREW,2,0.0,2,1.0,148.0,,51.058298,-114.052649,2017-02-12 05:40:53.047774
13884602,82198916,Entire home/apt,CENTRE,BRIDGELAND/RIVERSIDE,0,0.0,8,2.0,157.0,,51.052313,-114.046356,2017-02-12 05:40:53.045669
8920907,46651247,Entire home/apt,CENTRE,BELTLINE,0,0.0,4,2.0,153.0,,51.03924,-114.079434,2017-02-12 05:40:53.043473
13311575,5696646,Entire home/apt,SOUTH,SOMERSET,0,0.0,10,5.0,153.0,,50.899063,-114.086122,2017-02-12 05:40:53.041088
15057056,5431189,Entire home/apt,NORTHWEST,ARBOUR LAKE,0,0.0,5,3.0,157.0,,51.127753,-114.208953,2017-02-12 05:40:53.038517
1559608,8300376,Entire home/apt,CENTRE,SUNNYSIDE,19,5.0,4,2.0,153.0,,51.057151,-114.080312,2017-02-12 05:40:53.033268
16078817,103455591,Entire home/apt,NORTHEAST,SADDLE RIDGE,2,0.0,8,4.0,173.0,,51.132263,-113.955037,2017-02-12 05:40:53.030816
13376506,75789848,Entire home/apt,NORTH,PANORAMA HILLS,0,0.0,10,4.0,181.0,,51.170423,-114.076003,2017-02-12 05:40:53.028281
11544423,60912999,Entire home/apt,CENTRE,ALTADORE,0,0.0,2,1.0,157.0,,51.014513,-114.101775,2017-02-12 05:40:53.025653
10281405,23578299,Entire home/apt,SOUTH,ACADIA,0,0.0,6,1.0,157.0,,50.965589,-114.04251,2017-02-12 05:40:53.022589
11654679,61835776,Entire home/apt,WEST,PATTERSON,0,0.0,6,3.0,147.0,,51.072384,-114.186855,2017-02-12 05:40:53.020082
3217029,16290792,Entire home/apt,CENTRE,WINSTON HEIGHTS/MOUNTVIEW,2,0.0,6,3.0,147.0,,51.068572,-114.053036,2017-02-12 05:40:53.016633
13009035,35131978,Entire home/apt,CENTRE,BELTLINE,2,0.0,4,1.0,171.0,,51.04164,-114.066789,2017-02-12 05:40:53.013229
13787330,79542592,Entire home/apt,CENTRE,INGLEWOOD,0,0.0,4,2.0,157.0,,51.039975,-114.032471,2017-02-12 05:40:53.011043
11641987,61727422,Entire home/apt,SOUTH,SHAWNESSY,0,0.0,6,3.0,184.0,,50.90642,-114.086077,2017-02-12 05:40:53.008786
9343756,48493292,Entire home/apt,SOUTH,CANYON MEADOWS,0,0.0,10,5.0,157.0,,50.941636,-114.07368,2017-02-12 05:40:53.002900
8921190,46651247,Entire home/apt,CENTRE,BELTLINE,0,0.0,2,1.0,153.0,,51.040724,-114.081428,2017-02-12 05:40:52.999691
14467362,30130360,Entire home/apt,NORTHWEST,ROYAL OAK,0,0.0,7,3.0,148.0,,51.144649,-114.221059,2017-02-12 05:40:51.865277
