room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
19121987,1443,130061369,Shared room,,Calgary,CENTRE,CAPITOL HILL,0,0.0,1,1.0,,36.0,,2017-07-10 07:58:48.164245,51.073694,-114.102354,0101000020E610000059A7CAF78C865CC0AAF413CE6E894940
10551962,1443,38602460,Shared room,,Calgary,NORTHEAST,CITYSCAPE,9,5.0,2,1.0,,18.0,,2017-07-10 07:58:48.161839,51.152696,-113.960074,0101000020E61000005BEF37DA717D5CC0711DE38A8B934940
19019400,1443,38376303,Shared room,,Calgary,CENTRE,CLIFF BUNGALOW,1,0.0,2,1.0,,39.0,,2017-07-10 07:58:48.159389,51.030369,-114.072875,0101000020E61000008B6CE7FBA9845CC0F7E7A221E3834940
17897812,1443,86624543,Shared room,,Calgary,CENTRE,DOWNTOWN COMMERCIAL CORE,7,5.0,3,1.0,,30.0,,2017-07-10 07:58:48.156360,51.046426,-114.083124,0101000020E6100000D06053E751855CC090D78349F1854940
1259928,1443,6856130,Shared room,,Calgary,EAST,FOREST LAWN,70,4.5,1,1.0,,20.0,,2017-07-10 07:58:48.153579,51.042363,-113.977709,0101000020E61000005000C5C8927E5CC0BDC799266C854940
19228952,1443,76476715,Shared room,,Calgary,EAST,DOVER,1,0.0,1,1.0,,12.0,,2017-07-10 07:58:48.151156,51.020287,-113.985455,0101000020E6100000802BD9B1117F5CC059C4B0C398824940
16272900,1443,29122642,Shared room,,Calgary,SOUTH,SHAWNESSY,17,4.5,2,1.0,,10.0,,2017-07-10 07:58:48.147462,50.90954,-114.073899,0101000020E6100000410DDFC2BA845CC0B13385CE6B744940
16408088,1443,53175089,Entire home/apt,,Calgary,WEST,SPRINGBANK HILL,10,5.0,12,4.0,,119.0,,2017-07-10 07:56:42.322661,51.035473,-114.211731,0101000020E610000029232E008D8D5CC00D7217618A844940
13449432,1443,1631489,Entire home/apt,,Calgary,CENTRE,KILLARNEY/GLENGARRY,0,0.0,8,4.0,,320.0,,2017-07-10 07:55:40.503217,51.037761,-114.138893,0101000020E61000002C29779FE3885CC03A083A5AD5844940
2207957,1443,1875899,Entire home/apt,,Calgary,CENTRE,DOWNTOWN COMMERCIAL CORE,207,4.5,6,2.0,,110.0,,2017-07-10 07:54:41.002459,51.049063,-114.057108,0101000020E6100000C21550A8A7835CC0C93846B247864940
12521548,1443,67823046,Entire home/apt,,Calgary,CENTRE,BANFF TRAIL,7,5.0,6,3.0,,96.0,,2017-07-10 07:54:34.088002,51.069158,-114.111343,0101000020E6100000DEE8633E20875CC0DE205A2BDA884940
17866421,1443,23642960,Entire home/apt,,Calgary,CENTRE,INGLEWOOD,0,0.0,5,2.0,,140.0,,2017-07-10 07:53:57.748434,51.039973,-114.030063,0101000020E610000075745C8DEC815CC08CDCD3D51D854940
3216210,1443,16186188,Entire home/apt,,Calgary,CENTRE,BELTLINE,5,5.0,4,2.0,,127.0,,2017-07-10 07:53:57.732824,51.039637,-114.088154,0101000020E6100000BEC0AC50A4855CC0145B41D312854940
3186403,1443,16155113,Entire home/apt,,Calgary,CENTRE,MISSION,15,5.0,4,2.0,,140.0,,2017-07-10 07:53:57.730720,51.029991,-114.066956,0101000020E61000005891D10149845CC05116BEBED6834940
781454,1443,4121924,Entire home/apt,,Calgary,CENTRE,SUNNYSIDE,23,4.5,4,2.0,,134.0,,2017-07-10 07:53:56.906120,51.055325,-114.080449,0101000020E6100000BDFF8F1326855CC05BD3BCE314874940
19711230,1443,68073273,Entire home/apt,,Calgary,NORTHEAST,TEMPLE,0,0.0,16,4.0,,119.0,,2017-07-10 07:53:46.112911,51.08732,-113.947251,0101000020E61000009C86A8C29F7C5CC0B324404D2D8B4940
15493087,1443,99493779,Entire home/apt,,Calgary,SOUTH,CEDARBRAE,0,0.0,4,3.0,,95.0,,2017-07-10 07:53:24.469932,50.95347,-114.135824,0101000020E6100000C3802557B1885CC0CBDB114E0B7A4940
13675911,1443,52053814,Entire home/apt,,Calgary,SOUTHEAST,NEW BRIGHTON,9,4.5,4,2.0,,100.0,,2017-07-10 07:53:24.466373,50.916142,-113.942128,0101000020E610000056293DD34B7C5CC0FB3E1C2444754940
2079672,1443,10625737,Entire home/apt,,Calgary,CENTRE,BRIDGELAND/RIVERSIDE,29,4.5,6,2.0,,89.0,,2017-07-10 07:53:21.034686,51.051841,-114.039208,0101000020E6100000766F456282825CC0C5CBD3B9A2864940
18917698,1443,109915072,Entire home/apt,,Calgary,CENTRE,MOUNT PLEASANT,0,0.0,4,1.0,,74.0,,2017-07-10 07:53:00.979044,51.076487,-114.06871,0101000020E61000001FBAA0BE65845CC0DAC87553CA894940
5911950,1443,30703568,Entire home/apt,,Calgary,CENTRE,BELTLINE,46,4.5,5,2.0,,240.0,,2017-07-10 07:52:44.838130,51.037832,-114.072137,0101000020E610000038F581E49D845CC0035FD1ADD7844940
8268425,1443,43597513,Entire home/apt,,Calgary,NORTHWEST,EDGEMONT,22,5.0,15,5.0,,240.0,,2017-07-10 07:52:43.030870,51.123525,-114.135734,0101000020E610000023BDA8DDAF885CC0849ECDAACF8F4940
19475613,1443,136652637,Entire home/apt,,Calgary,CENTRE,BELTLINE,0,0.0,4,2.0,,240.0,,2017-07-10 07:52:43.019654,51.041783,-114.059635,0101000020E61000009BAC510FD1835CC0AF43352559854940
5531619,1443,21187021,Entire home/apt,,Calgary,CENTRE,BELTLINE,2,0.0,4,2.0,,160.0,,2017-07-10 07:52:39.683275,51.040219,-114.059988,0101000020E6100000C289E8D7D6835CC0C3D66CE525854940
5340715,1443,25287412,Entire home/apt,,Calgary,NORTHWEST,VARSITY,14,4.5,12,6.0,,183.0,,2017-07-10 07:52:39.013743,51.088742,-114.139336,0101000020E6100000F3C98AE1EA885CC00DE4D9E55B8B4940
12956352,1443,9931937,Entire home/apt,,Calgary,CENTRE,BELTLINE,2,0.0,4,1.0,,139.0,,2017-07-10 07:52:29.974624,51.041485,-114.070761,0101000020E61000004435255987845CC0252367614F854940
6777251,1443,24463400,Entire home/apt,,Calgary,CENTRE,BELTLINE,8,5.0,5,2.0,,128.0,,2017-07-10 07:52:27.134509,51.039013,-114.070725,0101000020E61000009D8026C286845CC0368FC360FE844940
12033869,1443,64409375,Entire home/apt,,Calgary,CENTRE,GREENVIEW,2,0.0,5,2.0,,119.0,,2017-07-10 07:52:20.205547,51.099695,-114.055798,0101000020E6100000A94BC63192835CC0904946CEC28C4940
13310051,1443,5883350,Entire home/apt,,Calgary,CENTRE,SUNNYSIDE,0,0.0,4,2.0,,119.0,,2017-07-10 07:52:20.199870,51.054715,-114.081662,0101000020E6100000DCD440F339855CC0E2CCAFE600874940
19141131,1443,96220380,Entire home/apt,,Calgary,WEST,SPRUCE CLIFF,0,0.0,3,2.0,,104.0,,2017-07-10 07:52:20.182782,51.045964,-114.13125,0101000020E61000006666666666885CC08C65FA25E2854940
13801325,1443,81163107,Entire home/apt,,Calgary,CENTRE,DOWNTOWN COMMERCIAL CORE,1,0.0,4,2.0,,119.0,,2017-07-10 07:52:19.289847,51.049581,-114.077323,0101000020E6100000A20E2BDCF2845CC062C092AB58864940
18228092,1443,17096401,Entire home/apt,,Calgary,NORTH,COUNTRY HILLS VILLAGE,2,0.0,7,3.0,,119.0,,2017-07-10 07:52:19.275495,51.16148,-114.056005,0101000020E610000066DAFE9595835CC0A27A6B60AB944940
13766818,1443,80593612,Entire home/apt,,Calgary,NORTHEAST,MAYLAND HEIGHTS,1,0.0,4,3.0,,112.0,,2017-07-10 07:52:17.746795,51.056814,-114.014153,0101000020E6100000FA08FCE1E7805CC03CFA5FAE45874940
19348199,1443,87949230,Entire home/apt,,Calgary,CENTRE,DOWNTOWN COMMERCIAL CORE,1,0.0,5,2.0,,119.0,,2017-07-10 07:52:14.624268,51.048832,-114.07565,0101000020E610000050FC1873D7845CC0C77F812040864940
14785033,1443,28514769,Entire home/apt,,Calgary,SOUTHEAST,NEW BRIGHTON,6,4.5,8,2.0,,104.0,,2017-07-10 07:52:14.621900,50.92004,-113.946013,0101000020E6100000D0251C7A8B7C5CC08481E7DEC3754940
4979784,1443,25287412,Entire home/apt,,Calgary,CENTRE,KILLARNEY/GLENGARRY,6,4.0,5,2.0,,119.0,,2017-07-10 07:52:14.599134,51.037372,-114.129794,0101000020E6100000E44D7E8B4E885CC09FE40E9BC8844940
17178653,1443,48493292,Entire home/apt,,Calgary,SOUTH,SHAWNESSY,0,0.0,8,4.0,,119.0,,2017-07-10 07:52:13.036550,50.907118,-114.093542,0101000020E61000005BB39597FC855CC074CE4F711C744940
12054191,1443,20711172,Entire home/apt,,Calgary,CENTRE,MISSION,7,5.0,4,2.0,,117.0,,2017-07-10 07:52:11.548772,51.033479,-114.070238,0101000020E6100000EF3B86C77E845CC0280D350A49844940
17074684,1443,114547717,Entire home/apt,,Calgary,CENTRE,DOWNTOWN EAST VILLAGE,35,5.0,5,2.0,,116.0,,2017-07-10 07:52:10.160158,51.046493,-114.054377,0101000020E6100000E529ABE97A835CC0183F8D7BF3854940
7363766,1443,38582267,Entire home/apt,,Calgary,WEST,SIGNAL HILL,0,0.0,4,3.0,,90.0,,2017-07-10 07:52:08.691585,51.015005,-114.18219,0101000020E610000021EA3E00A98B5CC0642310AFEB814940
5848799,1443,16792697,Entire home/apt,,Calgary,CENTRE,KILLARNEY/GLENGARRY,5,4.0,8,4.0,,96.0,,2017-07-10 07:52:07.250317,51.028577,-114.129222,0101000020E61000001EFB592C45885CC07A354069A8834940
13563930,1443,60305553,Entire home/apt,,Calgary,CENTRE,CRESCENT HEIGHTS,6,4.0,5,2.0,,99.0,,2017-07-10 07:52:06.558170,51.057726,-114.05914,0101000020E6100000AB7823F3C8835CC08010C99063874940
13437064,1443,76669974,Entire home/apt,,Calgary,SOUTH,SILVERADO,10,4.5,8,3.0,,88.0,,2017-07-10 07:52:01.077277,50.886566,-114.077021,0101000020E6100000BC067DE9ED845CC06EDFA3FE7A714940
19713754,1443,138928434,Entire home/apt,,Calgary,CENTRE,BANKVIEW,0,0.0,3,1.0,,92.0,,2017-07-10 07:52:00.355521,51.037372,-114.10297,0101000020E6100000069E7B0F97865CC09FE40E9BC8844940
973964,1443,5326730,Entire home/apt,,Calgary,CENTRE,CHINATOWN,173,5.0,3,0.0,,92.0,,2017-07-10 07:52:00.329056,51.051649,-114.065359,0101000020E6100000F4DF83D72E845CC080EF366F9C864940
19328881,1443,135394473,Entire home/apt,,Calgary,CENTRE,BELTLINE,1,0.0,4,2.0,,89.0,,2017-07-10 07:51:59.000081,51.040219,-114.067316,0101000020E6100000D89FC4E74E845CC0C3D66CE525854940
16892574,1443,55128909,Entire home/apt,,Calgary,SOUTHEAST,CRANSTON,4,5.0,8,3.0,,84.0,,2017-07-10 07:51:57.440843,50.875697,-113.967313,0101000020E6100000B9FFC874E87D5CC0481ADCD616704940
13849076,1443,34758050,Entire home/apt,,Calgary,SOUTHEAST,COPPERFIELD,2,0.0,4,2.0,,66.0,,2017-07-10 07:51:51.836450,50.925721,-113.932835,0101000020E61000001B649291B37B5CC0371C96067E764940
3954004,1443,20493937,Entire home/apt,,Calgary,CENTRE,MOUNT PLEASANT,3,4.5,4,2.0,,73.0,,2017-07-10 07:51:49.981350,51.074563,-114.068936,0101000020E610000017618A7269845CC0EE3EC7478B894940
18527099,1443,20673598,Entire home/apt,,Calgary,NORTH,THORNCLIFFE,4,5.0,5,2.0,,64.0,,2017-07-10 07:51:34.655722,51.108125,-114.059033,0101000020E6100000A0185932C7835CC0A4703D0AD78D4940
16260844,1443,247620,Entire home/apt,,Calgary,CENTRE,SUNALTA,31,5.0,3,1.0,,68.0,,2017-07-10 07:51:32.951264,51.044185,-114.106501,0101000020E610000071FF91E9D0865CC0A4FCA4DAA7854940
11640074,1443,30914325,Entire home/apt,,Calgary,CENTRE,RAMSAY,43,5.0,5,1.0,,68.0,,2017-07-10 07:51:31.341255,51.035409,-114.040515,0101000020E6100000D6FF39CC97825CC0F67D384888844940
18272627,1443,53049133,Entire home/apt,,Calgary,CENTRE,BELTLINE,12,5.0,4,1.0,,75.0,,2017-07-10 07:51:19.447592,51.038531,-114.060876,0101000020E61000001F477364E5835CC0EB707495EE844940
14555037,1443,67123803,Entire home/apt,,Calgary,CENTRE,BELTLINE,23,5.0,4,2.0,,64.0,,2017-07-10 07:51:19.438834,51.042733,-114.087406,0101000020E610000059DE550F98855CC0E0BA624678854940
14419208,1443,88719034,Entire home/apt,,Calgary,NORTHEAST,MONTEREY PARK,1,0.0,4,2.0,,56.0,,2017-07-10 07:51:17.595568,51.075654,-113.923999,0101000020E610000059A2B3CC227B5CC0E2E7BF07AF894940
18398299,1443,67771986,Entire home/apt,,Calgary,NORTHWEST,VARSITY,2,0.0,5,2.0,,47.0,,2017-07-10 07:51:03.017259,51.088999,-114.150703,0101000020E61000002E1A321EA5895CC03830B951648B4940
14979481,1443,94284453,Entire home/apt,,Calgary,NORTH,HIDDEN VALLEY,32,5.0,4,1.0,,47.0,,2017-07-10 07:51:02.186719,51.159357,-114.10606,0101000020E61000007BDAE1AFC9865CC0C0B167CF65944940
13911997,1443,82522310,Entire home/apt,,Calgary,CENTRE,MEADOWLARK PARK,21,4.5,4,1.0,,57.0,,2017-07-10 07:51:00.131805,51.00084,-114.082155,0101000020E6100000FC8C0B0742855CC0AA436E861B804940
19573801,1443,45901323,Entire home/apt,,Calgary,WEST,GLAMORGAN,2,0.0,6,2.0,,48.0,,2017-07-10 07:50:58.774592,51.011739,-114.158358,0101000020E6100000D7C39789228A5CC03B8BDEA980814940
4195485,1443,15427094,Entire home/apt,,Calgary,WEST,SPRUCE CLIFF,0,0.0,3,2.0,,400.0,,2017-07-10 07:50:49.952683,51.043808,-114.137147,0101000020E6100000A6EF3504C7885CC0CEA623809B854940
13261001,1443,55422210,Entire home/apt,,Calgary,CENTRE,BELTLINE,0,0.0,3,1.0,,376.0,,2017-07-10 07:50:46.568243,51.042244,-114.053099,0101000020E6100000D21C59F965835CC0E2395B4068854940
13274670,1443,74806205,Entire home/apt,,Calgary,CENTRE,BELTLINE,0,0.0,4,1.0,,316.0,,2017-07-10 07:50:46.554091,51.04418,-114.082691,0101000020E61000001B2B31CF4A855CC09291B3B0A7854940
4447284,1443,23078502,Entire home/apt,,Calgary,CENTRE,HILLHURST,1,0.0,5,2.0,,300.0,,2017-07-10 07:50:44.619645,51.053548,-114.088134,0101000020E61000009AEAC9FCA3855CC013622EA9DA864940
13830590,1443,81556536,Entire home/apt,,Calgary,CENTRE,BELTLINE,0,0.0,2,1.0,,206.0,,2017-07-10 07:50:44.612681,51.041107,-114.076028,0101000020E610000023658BA4DD845CC07E5182FE42854940
8780613,1443,42438891,Entire home/apt,,Calgary,NORTH,HIDDEN VALLEY,1,0.0,6,2.0,,221.0,,2017-07-10 07:50:43.378653,51.146934,-114.125336,0101000020E6100000BC40498105885CC0D255BABBCE924940
6197854,1443,9306659,Entire home/apt,,Calgary,CENTRE,CRESCENT HEIGHTS,0,0.0,2,0.0,,236.0,,2017-07-10 07:50:43.361762,51.058433,-114.056421,0101000020E6100000B073D3669C835CC0EB0088BB7A874940
13486458,1443,77255857,Entire home/apt,,Calgary,CENTRE,CRESCENT HEIGHTS,2,0.0,6,4.0,,260.0,,2017-07-10 07:50:41.508881,51.063573,-114.069211,0101000020E61000008061F9F36D845CC04DF4F92823884940
19251517,1443,56895200,Entire home/apt,,Calgary,CENTRE,SUNNYSIDE,0,0.0,6,3.0,,240.0,,2017-07-10 07:50:39.635734,51.059049,-114.076055,0101000020E6100000A06CCA15DE845CC046EEE9EA8E874940
3628069,1443,18277523,Entire home/apt,,Calgary,NORTH,KINCORA,15,5.0,12,4.0,,236.0,,2017-07-10 07:50:39.618061,51.155453,-114.127992,0101000020E610000094895B0531885CC0558847E2E5934940
19229912,1443,134630543,Entire home/apt,,Calgary,CENTRE,WEST HILLHURST,2,0.0,8,4.0,,220.0,,2017-07-10 07:50:38.029567,51.053776,-114.106196,0101000020E6100000D3BD4EEACB865CC0A4A7C821E2864940
4706977,1443,655476,Entire home/apt,,Calgary,CENTRE,BELTLINE,2,0.0,5,2.0,,200.0,,2017-07-10 07:50:36.382586,51.042888,-114.087292,0101000020E6100000F54C2F3196855CC007B29E5A7D854940
3434928,1443,17313507,Entire home/apt,,Calgary,CENTRE,RENFREW,0,0.0,2,3.0,,192.0,,2017-07-10 07:50:34.908368,51.064655,-114.032025,0101000020E6100000E2E995B20C825CC0EE42739D46884940
13219383,1443,38578532,Entire home/apt,,Calgary,SOUTH,SHAWNEE SLOPES,4,0.0,8,4.0,,192.0,,2017-07-10 07:50:34.904395,50.930521,-114.094804,0101000020E6100000EBE1CB4411865CC0E09EE74F1B774940
15981184,1443,103831235,Entire home/apt,,Calgary,NORTH,BEDDINGTON HEIGHTS,4,4.5,10,5.0,,200.0,,2017-07-10 07:50:34.896071,51.125894,-114.096693,0101000020E61000002330D63730865CC09E616A4B1D904940
16927755,1443,52811389,Entire home/apt,,Calgary,CENTRE,BELTLINE,0,0.0,2,2.0,,200.0,,2017-07-10 07:50:34.890455,51.038903,-114.080112,0101000020E61000001901158E20855CC0AF5B04C6FA844940
7129686,1443,37342929,Entire home/apt,,Calgary,CENTRE,DOWNTOWN COMMERCIAL CORE,2,0.0,4,2.0,,200.0,,2017-07-10 07:50:33.966649,51.049734,-114.081009,0101000020E6100000A06B5F402F855CC0E8BF07AF5D864940
6645466,1443,34784427,Entire home/apt,,Calgary,CENTRE,BELTLINE,1,0.0,2,1.0,,200.0,,2017-07-10 07:50:33.964499,51.03933,-114.061153,0101000020E610000059C345EEE9835CC037E0F3C308854940
18609546,1443,129253412,Entire home/apt,,Calgary,CENTRE,RENFREW,0,0.0,4,2.0,,200.0,,2017-07-10 07:50:33.961112,51.057786,-114.048567,0101000020E61000008D2AC3B81B835CC055151A8865874940
18811296,1443,103285281,Entire home/apt,,Calgary,CENTRE,ERLTON,0,0.0,4,2.0,,204.0,,2017-07-10 07:50:33.956202,51.032759,-114.062579,0101000020E6100000A69A594B01845CC028D3687231844940
18895294,1443,105856757,Entire home/apt,,Calgary,CENTRE,ERLTON,0,0.0,4,2.0,,200.0,,2017-07-10 07:50:33.954086,51.032931,-114.063015,0101000020E6100000130A117008845CC02503401537844940
13435716,1443,76651696,Entire home/apt,,Calgary,CENTRE,BELTLINE,0,0.0,4,2.0,,176.0,,2017-07-10 07:50:31.946375,51.038304,-114.064577,0101000020E6100000B9C4910722845CC02AA73D25E7844940
4512254,1443,23396768,Entire home/apt,,Calgary,NORTH,EVANSTON,31,4.5,16,4.0,,144.0,,2017-07-10 07:50:29.722602,51.164146,-114.120372,0101000020E6100000AAD6C22CB4875CC076E272BC02954940
14467362,1443,30130360,Entire home/apt,,Calgary,NORTHWEST,ROYAL OAK,0,0.0,7,3.0,,151.0,,2017-07-10 07:50:27.428301,51.144649,-114.221059,0101000020E610000022DFA5D4258E5CC01633C2DB83924940
13698350,1443,79880831,Entire home/apt,,Calgary,SOUTH,SILVERADO,3,5.0,6,3.0,,160.0,,2017-07-10 07:50:27.421350,50.88402,-114.08081,0101000020E610000025CCB4FD2B855CC045813E9127714940
