room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
14383835,88310373,Entire home/apt,CENTRE,BELTLINE,0,,2,2.0,88.0,3.0,51.044269,-114.085786,2016-08-22 04:35:53.122466
8343336,2775410,Entire home/apt,CENTRE,BRIDGELAND/RIVERSIDE,0,,5,2.0,96.0,1.0,51.052984,-114.040754,2016-08-22 04:35:51.201521
11992493,64116333,Private room,NORTHWEST,EDGEMONT,2,,2,1.0,36.0,1.0,51.128199,-114.13431,2016-08-22 04:35:51.032819
14450591,88375730,Private room,CENTRE,MISSION,0,,2,1.0,34.0,2.0,51.034292,-114.069759,2016-08-22 04:35:47.318453
8152959,42952856,Entire home/apt,CENTRE,BRIDGELAND/RIVERSIDE,0,,4,2.0,111.0,3.0,51.051467,-114.041821,2016-08-22 04:35:44.559882
11638726,60401390,Private room,CENTRE,DOWNTOWN EAST VILLAGE,0,,2,1.0,53.0,1.0,51.049303,-114.055813,2016-08-22 04:35:41.433931
12304538,66344254,Private room,NORTH,PANORAMA HILLS,16,5.0,2,1.0,44.0,1.0,51.147785,-114.078574,2016-08-22 04:35:40.711334
3601913,11485957,Shared room,SOUTHEAST,CRANSTON,0,,2,1.0,32.0,1.0,50.876776,-113.975878,2016-08-22 04:35:37.611284
14557016,90139056,Entire home/apt,CENTRE,SOUTH CALGARY,0,,4,2.0,79.0,7.0,51.028875,-114.097089,2016-08-22 04:35:37.107777
6340909,8175696,Private room,CENTRE,TUXEDO PARK,12,4.5,4,1.0,36.0,1.0,51.079548,-114.062792,2016-08-22 04:35:35.084932
9564468,49517997,Entire home/apt,NORTHWEST,BRENTWOOD,0,,4,2.0,72.0,1.0,51.091051,-114.127709,2016-08-22 04:35:29.946571
7239783,12372789,Entire home/apt,CENTRE,CRESCENT HEIGHTS,31,4.5,4,1.0,72.0,1.0,51.060494,-114.06237,2016-08-22 04:35:24.660975
12829696,70014476,Private room,SOUTHEAST,COPPERFIELD,9,4.5,2,1.0,24.0,1.0,50.920272,-113.920307,2016-08-22 04:35:18.535586
13591529,34125486,Entire home/apt,CENTRE,BANKVIEW,2,,2,1.0,97.0,2.0,51.035644,-114.101806,2016-08-22 04:35:15.520144
13450026,4106106,Private room,CENTRE,INGLEWOOD,0,,3,1.0,119.0,1.0,51.042194,-114.031257,2016-08-22 04:35:14.756058
1197155,5161218,Private room,NORTH,THORNCLIFFE,42,5.0,2,1.0,28.0,2.0,51.104628,-114.060659,2016-08-22 04:35:12.434386
10434265,20130575,Entire home/apt,NORTHWEST,MONTGOMERY,4,5.0,6,3.0,144.0,2.0,51.072361,-114.161752,2016-08-22 04:34:44.897628
9779672,33380668,Entire home/apt,CENTRE,BANKVIEW,1,,4,2.0,80.0,3.0,51.035125,-114.097127,2016-08-22 04:34:41.979343
10923428,56621853,Private room,SOUTHEAST,AUBURN BAY,8,5.0,2,1.0,24.0,1.0,50.884733,-113.952234,2016-08-22 04:34:39.896305
13779969,24164905,Entire home/apt,NORTHWEST,VARSITY,2,,5,1.0,121.0,1.0,51.087433,-114.178533,2016-08-22 04:34:29.991500
9108330,31372319,Private room,CENTRE,POINT MCKAY,3,5.0,4,1.0,80.0,1.0,51.059889,-114.143283,2016-08-22 04:34:25.938486
13345504,69008257,Entire home/apt,CENTRE,BELTLINE,18,5.0,2,1.0,72.0,1.0,51.041101,-114.078941,2016-08-22 04:34:18.394404
3638700,3297275,Private room,NORTHEAST,MARLBOROUGH,35,5.0,2,1.0,36.0,1.0,51.057882,-113.970156,2016-08-22 04:34:16.156455
12586326,12365039,Entire home/apt,CENTRE,DOWNTOWN EAST VILLAGE,0,,4,2.0,135.0,2.0,51.050188,-114.054655,2016-08-22 04:34:09.567936
4679268,24198839,Private room,CENTRE,CHINATOWN,0,,2,1.0,80.0,1.0,51.05257,-114.067187,2016-08-22 04:34:04.087814
14486413,89375598,Entire home/apt,CENTRE,BELTLINE,0,,4,2.0,89.0,2.0,51.041295,-114.065284,2016-08-22 04:33:58.620188
11294572,15744071,Entire home/apt,CENTRE,RENFREW,22,5.0,6,3.0,151.0,1.0,51.062212,-114.048759,2016-08-22 04:33:53.540945
8867545,35004071,Shared room,CENTRE,CAPITOL HILL,17,4.5,1,1.0,13.0,1.0,51.075785,-114.102769,2016-08-22 04:33:51.583209
13576721,14284389,Entire home/apt,NORTH,HUNTINGTON HILLS,11,4.5,10,6.0,140.0,2.0,51.12476,-114.051416,2016-08-22 04:33:49.455456
9137627,43857462,Entire home/apt,CENTRE,DOWNTOWN COMMERCIAL CORE,2,,6,2.0,75.0,1.0,51.04879,-114.074427,2016-08-22 04:33:45.309524
13116372,72956130,Entire home/apt,SOUTH,HAYSBORO,3,4.5,2,1.0,80.0,3.0,50.973662,-114.072275,2016-08-22 04:33:44.757748
14284213,87174529,Entire home/apt,CENTRE,BELTLINE,2,,4,1.0,96.0,2.0,51.041179,-114.055295,2016-08-22 04:33:40.397288
12269740,53576815,Private room,CENTRE,BELTLINE,1,,2,1.0,44.0,1.0,51.039218,-114.068243,2016-08-22 04:33:37.671558
6626903,25817587,Private room,EAST,DOVER,21,5.0,2,1.0,32.0,1.0,51.019424,-114.000123,2016-08-22 04:33:36.782101
8780979,42438891,Private room,CENTRE,MISSION,3,4.5,4,1.0,43.0,2.0,51.031879,-114.065726,2016-08-22 04:33:33.637220
13298846,68080277,Entire home/apt,NORTHWEST,BRENTWOOD,11,5.0,4,2.0,78.0,2.0,51.089321,-114.127145,2016-08-22 04:33:30.529967
12912983,70795856,Private room,CENTRE,BANFF TRAIL,0,,2,1.0,10.0,1.0,51.072892,-114.107421,2016-08-22 04:33:27.510107
732975,3563134,Entire home/apt,CENTRE,BELTLINE,152,4.5,4,1.0,71.0,1.0,51.038288,-114.071453,2016-08-22 04:32:50.923284
4065410,1386403,Entire home/apt,EAST,SOUTHVIEW,17,4.5,2,1.0,68.0,2.0,51.036402,-113.993372,2016-08-22 04:32:45.570880
5067559,26167849,Private room,NORTHEAST,MAYLAND HEIGHTS,68,5.0,1,1.0,31.0,1.0,51.062744,-114.004743,2016-08-22 04:32:44.132400
6939177,20971591,Entire home/apt,CENTRE,WINSTON HEIGHTS/MOUNTVIEW,18,5.0,3,1.0,48.0,1.0,51.069785,-114.047864,2016-08-22 04:32:40.702274
1880355,2097573,Entire home/apt,CENTRE,BRIDGELAND/RIVERSIDE,4,5.0,7,3.0,201.0,2.0,51.055483,-114.05173,2016-08-22 04:32:33.092500
7638343,40076871,Private room,CENTRE,KILLARNEY/GLENGARRY,23,5.0,2,1.0,36.0,1.0,51.034782,-114.13895,2016-08-22 04:32:32.895252
3979210,3297275,Entire home/apt,NORTHEAST,MARLBOROUGH,119,4.5,2,1.0,47.0,1.0,51.057967,-113.970001,2016-08-22 04:32:26.602537
13155576,1884998,Entire home/apt,CENTRE,SUNNYSIDE,3,5.0,3,2.0,96.0,2.0,51.053182,-114.083924,2016-08-22 04:32:26.277587
14474833,89215063,Private room,EAST,FOREST LAWN,0,,2,1.0,36.0,1.0,51.036347,-113.974246,2016-08-22 04:32:22.334259
51822,238951,Entire home/apt,CENTRE,CRESCENT HEIGHTS,8,5.0,3,1.0,71.0,5.0,51.052851,-114.058667,2016-08-22 04:32:12.829016
14523219,49708974,Entire home/apt,NORTH,HARVEST HILLS,0,,4,2.0,79.0,2.0,51.142549,-114.055217,2016-08-22 04:32:09.095060
13879732,3708360,Private room,CENTRE,LOWER MOUNT ROYAL,3,4.5,1,1.0,52.0,1.0,51.036216,-114.090704,2016-08-22 04:32:03.838689
488278,2415875,Private room,NORTHWEST,HAWKWOOD,1,,2,1.0,36.0,1.0,51.130415,-114.189109,2016-08-22 04:31:59.806558
13717025,33519194,Entire home/apt,CENTRE,CLIFF BUNGALOW,1,,3,1.0,48.0,1.0,51.036838,-114.073536,2016-08-22 04:31:56.105713
13319188,48264013,Private room,CENTRE,LOWER MOUNT ROYAL,0,,2,1.0,44.0,1.0,51.03756,-114.084874,2016-08-22 04:31:54.638477
5677830,29438307,Entire home/apt,SOUTH,ACADIA,4,5.0,4,3.0,116.0,2.0,50.966905,-114.061037,2016-08-22 04:31:52.537648
12106814,64918372,Private room,NORTH,HUNTINGTON HILLS,14,4.0,2,1.0,36.0,1.0,51.125865,-114.055756,2016-08-22 04:31:45.090800
13318033,34441675,Entire home/apt,CENTRE,MISSION,1,,4,2.0,280.0,3.0,51.036782,-114.068234,2016-08-22 04:31:41.241535
6957286,36478452,Private room,CENTRE,RICHMOND,20,5.0,1,1.0,36.0,2.0,51.034208,-114.108758,2016-08-22 04:31:40.141092
13591653,78530821,Entire home/apt,CENTRE,BANKVIEW,11,5.0,6,2.0,100.0,2.0,51.03268,-114.097998,2016-08-22 04:31:34.589100
12872089,70400006,Entire home/apt,NORTHWEST,UNIVERSITY OF CALGARY,3,4.5,5,2.0,96.0,1.0,51.072183,-114.124668,2016-08-22 04:31:33.767655
5801670,30099596,Entire home/apt,NORTHWEST,ROYAL OAK,26,4.5,4,1.0,56.0,7.0,51.149283,-114.217699,2016-08-22 04:31:29.826240
571485,2812754,Private room,NORTHWEST,ARBOUR LAKE,16,5.0,2,1.0,46.0,3.0,51.140319,-114.201458,2016-08-22 04:31:28.194109
4134280,4869295,Entire home/apt,CENTRE,SUNALTA,43,4.5,3,2.0,66.0,1.0,51.039406,-114.09676,2016-08-22 04:31:19.739718
14500559,8189144,Private room,NORTH,PANORAMA HILLS,0,,3,1.0,47.0,3.0,51.163427,-114.103334,2016-08-22 04:31:19.515683
7604667,39775518,Entire home/apt,CENTRE,BELTLINE,21,4.5,4,2.0,88.0,2.0,51.04065,-114.066028,2016-08-22 04:31:17.110508
11421917,5724507,Entire home/apt,CENTRE,BELTLINE,3,4.5,4,2.0,200.0,1.0,51.039455,-114.061511,2016-08-22 04:31:16.400564
10838333,56130454,Entire home/apt,SOUTH,SOUTHWOOD,19,5.0,2,1.0,40.0,2.0,50.958684,-114.081107,2016-08-22 04:31:13.293108
11949994,63812572,Private room,SOUTH,MILLRISE,0,,1,1.0,56.0,1.0,50.916849,-114.093254,2016-08-22 04:31:01.052784
14501448,18468660,Entire home/apt,NORTH,HUNTINGTON HILLS,0,,4,2.0,79.0,2.0,51.113481,-114.064179,2016-08-22 04:31:00.889889
8307214,43798606,Private room,CENTRE,PARKDALE,2,,2,1.0,32.0,1.0,51.056879,-114.133375,2016-08-22 04:30:56.439886
13335059,75501624,Shared room,NORTHWEST,BOWNESS,0,,2,1.0,72.0,1.0,51.095075,-114.212229,2016-08-22 04:30:54.450277
13030740,57014268,Entire home/apt,CENTRE,RENFREW,1,,3,1.0,80.0,2.0,51.05735,-114.051112,2016-08-22 04:30:50.492279
6984762,36621728,Entire home/apt,CENTRE,MISSION,27,5.0,3,1.0,67.0,,51.036391,-114.070833,2016-08-22 04:30:46.595121
6866287,35979662,Entire home/apt,CENTRE,BELTLINE,106,4.5,4,1.0,76.0,1.0,51.039433,-114.067599,2016-08-22 04:30:46.466007
9127829,47549398,Entire home/apt,CENTRE,DOWNTOWN COMMERCIAL CORE,1,,2,1.0,167.0,4.0,51.04896,-114.06561,2016-08-22 04:30:33.225961
4669850,6173240,Private room,CENTRE,HIGHLAND PARK,29,5.0,2,1.0,33.0,1.0,51.087685,-114.060849,2016-08-22 04:30:04.535276
8651788,10621846,Entire home/apt,CENTRE,BELTLINE,7,4.0,2,1.0,72.0,4.0,51.041027,-114.071736,2016-08-22 04:29:57.707400
1559608,8300376,Entire home/apt,CENTRE,SUNNYSIDE,19,5.0,4,2.0,188.0,2.0,51.057151,-114.080312,2016-08-22 04:29:55.693428
10801124,21258369,Private room,WEST,ROSSCARROCK,23,4.5,2,1.0,29.0,1.0,51.03939,-114.143842,2016-08-22 04:29:52.837914
9426644,35298829,Private room,CENTRE,TUXEDO PARK,6,5.0,2,1.0,32.0,1.0,51.073795,-114.059104,2016-08-22 04:29:51.421158
320061,1639838,Entire home/apt,CENTRE,ALTADORE,1,,2,1.0,80.0,3.0,51.022283,-114.105174,2016-08-22 04:29:48.084440
13434992,12397912,Entire home/apt,CENTRE,BANKVIEW,9,5.0,4,2.0,79.0,2.0,51.035686,-114.101767,2016-08-22 04:29:47.116340
5248510,27162497,Entire home/apt,CENTRE,BELTLINE,23,5.0,6,2.0,164.0,2.0,51.038284,-114.059824,2016-08-22 04:29:43.953594
1033310,5686607,Private room,NORTHEAST,SADDLE RIDGE,0,,2,1.0,81.0,1.0,51.12428,-113.944731,2016-08-22 04:29:40.689336
12363178,66782327,Entire home/apt,CENTRE,CHINATOWN,0,,5,2.0,151.0,3.0,51.051789,-114.066702,2016-08-22 04:29:40.326852
14568310,45391202,Entire home/apt,CENTRE,BELTLINE,0,,4,1.0,71.0,1.0,51.040892,-114.085061,2016-08-22 04:29:38.947811
4000702,7861106,Entire home/apt,NORTHWEST,MONTGOMERY,15,5.0,6,2.0,180.0,3.0,51.063675,-114.149884,2016-08-22 04:29:35.029980
3447193,17372496,Private room,SOUTH,LAKE BONAVISTA,0,,1,1.0,68.0,1.0,50.944937,-114.038042,2016-08-22 04:29:32.845150
14408021,24982984,Entire home/apt,CENTRE,DOWNTOWN COMMERCIAL CORE,0,,2,1.0,40.0,3.0,51.048759,-114.071592,2016-08-22 04:29:30.852556
14501342,15269154,Private room,SOUTH,ACADIA,0,,2,1.0,48.0,1.0,50.965995,-114.06353,2016-08-22 04:29:24.783407
13094541,72707054,Private room,SOUTH,CANYON MEADOWS,7,5.0,2,1.0,39.0,1.0,50.935646,-114.074083,2016-08-22 04:29:24.059459
13041419,30246919,Entire home/apt,CENTRE,MOUNT PLEASANT,7,5.0,10,4.0,201.0,2.0,51.069234,-114.079892,2016-08-22 04:29:19.871343
8640319,55155,Private room,CENTRE,MISSION,0,,2,1.0,121.0,1.0,51.030487,-114.066905,2016-08-22 04:29:17.344967
13958238,40826999,Shared room,WEST,GLENBROOK,0,,1,1.0,80.0,1.0,51.021218,-114.146391,2016-08-22 04:29:16.414989
6716819,35169037,Entire home/apt,CENTRE,BANKVIEW,18,5.0,4,2.0,95.0,2.0,51.03314,-114.095545,2016-08-22 04:28:55.373398
3248512,14698005,Private room,CENTRE,RAMSAY,0,,2,1.0,40.0,1.0,51.032478,-114.04194,2016-08-22 04:28:52.641618
13589165,78487266,Private room,CENTRE,WINSTON HEIGHTS/MOUNTVIEW,2,,2,1.0,53.0,1.0,51.070188,-114.052607,2016-08-22 04:28:49.417706
13190104,73819366,Entire home/apt,CENTRE,BRIDGELAND/RIVERSIDE,2,,4,2.0,80.0,,51.049049,-114.043665,2016-08-22 04:28:47.247441
5060836,26134364,Entire home/apt,CENTRE,BELTLINE,31,5.0,2,1.0,95.0,7.0,51.038359,-114.066373,2016-08-22 04:28:45.561560
13508558,42735197,Entire home/apt,CENTRE,DOWNTOWN EAST VILLAGE,0,,4,2.0,151.0,2.0,51.048402,-114.050614,2016-08-22 04:28:44.971891
6785537,35526220,Private room,CENTRE,CAMBRIAN HEIGHTS,0,,1,1.0,60.0,1.0,51.082205,-114.089509,2016-08-22 04:28:42.433062
8849572,46339530,Private room,SOUTH,SHAWNESSY,4,4.5,2,1.0,36.0,1.0,50.904124,-114.08601,2016-08-22 04:28:41.333253
13942857,81345678,Entire home/apt,CENTRE,BELTLINE,0,,4,1.0,212.0,3.0,51.043125,-114.082678,2016-08-22 04:28:39.697860
5947383,30740383,Private room,SOUTHEAST,COPPERFIELD,9,5.0,1,1.0,28.0,1.0,50.916482,-113.922732,2016-08-22 04:28:29.856529
6628555,16645415,Private room,CENTRE,HILLHURST,3,5.0,2,1.0,40.0,1.0,51.058386,-114.09559,2016-08-22 04:28:28.463224
8307712,25799313,Entire home/apt,CENTRE,DOWNTOWN COMMERCIAL CORE,1,,2,1.0,72.0,2.0,51.049566,-114.07305,2016-08-22 04:28:25.043105
13867228,81990750,Private room,NORTHEAST,PINERIDGE,3,5.0,1,1.0,20.0,1.0,51.07231,-113.956834,2016-08-22 04:27:56.518132
13811935,63296012,Private room,NORTHWEST,BOWNESS,3,4.5,2,1.0,29.0,1.0,51.08735,-114.182022,2016-08-22 04:27:52.562920
2874306,14474789,Private room,CENTRE,CAPITOL HILL,1,,2,1.0,36.0,2.0,51.075272,-114.101149,2016-08-22 04:27:50.632305
606066,3001102,Entire home/apt,CENTRE,WINSTON HEIGHTS/MOUNTVIEW,57,5.0,2,1.0,44.0,4.0,51.067297,-114.042973,2016-08-22 04:27:47.566803
5706291,17563123,Private room,EAST,ALBERT PARK/RADISSON HEIGHTS,4,5.0,2,1.0,53.0,1.0,51.042231,-113.983492,2016-08-22 04:27:39.448120
13124555,61023357,Entire home/apt,CENTRE,BANKVIEW,3,5.0,5,3.0,159.0,3.0,51.030704,-114.096804,2016-08-22 04:27:38.838671
5160997,26691233,Entire home/apt,CENTRE,MISSION,1,,4,2.0,240.0,4.0,51.029826,-114.065376,2016-08-22 04:27:32.065758
6461530,33744284,Private room,CENTRE,SOUTH CALGARY,0,,2,1.0,56.0,2.0,51.028516,-114.09949,2016-08-22 04:27:28.916555
1558543,11055148,Private room,NORTHEAST,SADDLE RIDGE,0,,2,1.0,39.0,1.0,51.127463,-113.938164,2016-08-22 04:27:27.101885
13201491,47450163,Entire home/apt,CENTRE,BELTLINE,15,4.5,2,1.0,63.0,2.0,51.037848,-114.083919,2016-08-22 04:27:14.656923
9958371,16480902,Entire home/apt,CENTRE,WINSTON HEIGHTS/MOUNTVIEW,48,5.0,4,0.0,52.0,,51.077283,-114.055135,2016-08-22 04:27:12.068378
12866773,59209199,Entire home/apt,CENTRE,BELTLINE,1,,4,1.0,64.0,14.0,51.042448,-114.078322,2016-08-22 04:27:03.372712
14488158,30215302,Private room,NORTHEAST,REDSTONE,2,,3,1.0,48.0,1.0,51.169631,-113.965895,2016-08-22 04:27:03.135971
1970399,10174070,Private room,CENTRE,BRIDGELAND/RIVERSIDE,3,5.0,2,1.0,26.0,1.0,51.051326,-114.043636,2016-08-22 04:26:55.595670
3186403,16155113,Entire home/apt,CENTRE,MISSION,15,5.0,4,2.0,140.0,3.0,51.029991,-114.066956,2016-08-22 04:26:45.175975
13281293,60305553,Private room,CENTRE,CRESCENT HEIGHTS,21,5.0,2,1.0,28.0,1.0,51.057737,-114.057941,2016-08-22 04:26:43.407303
8348715,8334373,Private room,CENTRE,INGLEWOOD,22,4.5,1,1.0,32.0,1.0,51.035683,-114.023975,2016-08-22 04:26:40.366133
11422554,44935064,Entire home/apt,CENTRE,SOUTH CALGARY,9,5.0,4,1.0,68.0,1.0,51.023468,-114.110702,2016-08-22 04:26:36.041013
8649126,37139314,Private room,NORTHWEST,MONTGOMERY,4,5.0,1,1.0,48.0,1.0,51.073692,-114.162511,2016-08-22 04:26:33.775921
8360414,44066323,Private room,SOUTH,LAKE BONAVISTA,0,,1,1.0,55.0,1.0,50.938581,-114.057489,2016-08-22 04:26:29.957208
8921374,42542535,Private room,CENTRE,CRESCENT HEIGHTS,0,,1,1.0,29.0,3.0,51.062196,-114.059236,2016-08-22 04:26:25.909610
3852955,19863362,Entire home/apt,CENTRE,KILLARNEY/GLENGARRY,26,4.5,5,2.0,79.0,1.0,51.036415,-114.123456,2016-08-22 04:26:24.021148
8596011,6169895,Private room,WEST,GLENBROOK,0,,1,1.0,200.0,1.0,51.022604,-114.156864,2016-08-22 04:26:18.428140
9373856,48636450,Entire home/apt,EAST,ALBERT PARK/RADISSON HEIGHTS,19,5.0,4,2.0,52.0,2.0,51.04293,-113.986531,2016-08-22 04:26:12.295489
6640449,9800711,Private room,NORTH,NORTH HAVEN,0,,1,1.0,29.0,1.0,51.089956,-114.093714,2016-08-22 04:26:10.876275
5895003,10254437,Entire home/apt,CENTRE,BELTLINE,113,4.5,6,2.0,95.0,1.0,51.041943,-114.065103,2016-08-22 04:26:09.038812
6645819,20215387,Private room,CENTRE,INGLEWOOD,0,,4,1.0,160.0,1.0,51.040219,-114.018523,2016-08-22 04:26:07.736543
1288985,7010437,Private room,NORTHWEST,SILVER SPRINGS,1,,3,1.0,42.0,3.0,51.110637,-114.191352,2016-08-22 04:26:04.113883
8236556,43434299,Private room,SOUTH,PALLISER,23,5.0,3,1.0,36.0,1.0,50.963479,-114.117483,2016-08-22 04:25:53.161371
13941146,82922179,Private room,CENTRE,GARRISON WOODS,9,5.0,2,1.0,48.0,1.0,51.019952,-114.110232,2016-08-22 04:25:48.421400
6894576,29477149,Entire home/apt,CENTRE,KILLARNEY/GLENGARRY,1,,4,4.0,96.0,2.0,51.036022,-114.133436,2016-08-22 04:25:45.577357
11150072,57973954,Entire home/apt,CENTRE,EAU CLAIRE,0,,2,1.0,160.0,14.0,51.052037,-114.075764,2016-08-22 04:25:45.307348
8134721,10254437,Entire home/apt,CENTRE,BELTLINE,95,5.0,3,1.0,92.0,1.0,51.041579,-114.060506,2016-08-22 04:25:39.841376
13606923,64988395,Entire home/apt,CENTRE,BELTLINE,3,4.5,4,2.0,100.0,1.0,51.04261,-114.088252,2016-08-22 04:25:35.383797
10337130,22223250,Entire home/apt,NORTHWEST,BRENTWOOD,2,,3,1.0,102.0,3.0,51.087095,-114.127998,2016-08-22 04:25:34.337738
10362879,14515098,Entire home/apt,CENTRE,BRIDGELAND/RIVERSIDE,8,4.5,4,1.0,65.0,2.0,51.053849,-114.044057,2016-08-22 04:25:31.173266
9926425,51025093,Private room,NORTHEAST,REDSTONE,0,,1,1.0,41.0,1.0,51.1702,-113.963395,2016-08-22 04:25:30.797983
1738043,9837461,Entire home/apt,CENTRE,BELTLINE,110,4.5,2,0.0,53.0,2.0,51.04216,-114.0745,2016-08-22 04:25:22.104154
10591511,42041887,Entire home/apt,CENTRE,CHINATOWN,11,5.0,2,1.0,119.0,1.0,51.052315,-114.065745,2016-08-22 04:25:18.736112
14200130,72026277,Entire home/apt,NORTH,SAGE HILL,3,5.0,2,1.0,39.0,2.0,51.172154,-114.137037,2016-08-22 04:25:16.984072
13513478,75505647,Entire home/apt,CENTRE,CRESCENT HEIGHTS,2,,4,2.0,76.0,2.0,51.055123,-114.055768,2016-08-22 04:25:12.903055
14405476,57049682,Private room,SOUTHEAST,MAHOGANY,0,,2,1.0,79.0,1.0,50.897926,-113.938514,2016-08-22 04:25:11.500689
10283293,52891174,Private room,NORTHEAST,WHITEHORN,0,,1,1.0,33.0,1.0,51.087434,-113.977445,2016-08-22 04:25:06.110480
3010038,4301091,Entire home/apt,CENTRE,BRIDGELAND/RIVERSIDE,3,4.5,4,2.0,95.0,5.0,51.057637,-114.036529,2016-08-22 04:25:05.195303
13884421,32688544,Private room,WEST,SPRUCE CLIFF,2,,2,1.0,53.0,1.0,51.043735,-114.135929,2016-08-22 04:25:01.426077
10356436,20977501,Entire home/apt,CENTRE,SUNNYSIDE,11,5.0,4,2.0,100.0,2.0,51.053712,-114.079969,2016-08-22 04:25:00.637247
6901768,36166056,Entire home/apt,CENTRE,ELBOW PARK,6,4.0,3,1.0,88.0,3.0,51.029904,-114.076034,2016-08-22 04:24:57.929053
5165344,20788290,Entire home/apt,NORTH,THORNCLIFFE,73,5.0,4,1.0,63.0,1.0,51.099385,-114.078902,2016-08-22 04:24:54.342082
13590673,78513614,Entire home/apt,CENTRE,DOWNTOWN COMMERCIAL CORE,2,,4,2.0,143.0,4.0,51.044558,-114.081679,2016-08-22 04:24:51.684399
4416535,22922269,Entire home/apt,CENTRE,BELTLINE,1,,4,2.0,191.0,5.0,51.041297,-114.053557,2016-08-22 04:24:28.964330
13716337,80142147,Entire home/apt,CENTRE,BELTLINE,1,,4,2.0,245.0,2.0,51.040661,-114.082128,2016-08-22 04:24:25.449493
11086961,23078502,Entire home/apt,CENTRE,HILLHURST,0,,8,4.0,280.0,3.0,51.052585,-114.086694,2016-08-22 04:24:13.834968
10943394,56744800,Private room,NORTHWEST,ARBOUR LAKE,0,,1,1.0,28.0,1.0,51.130949,-114.220131,2016-08-22 04:24:11.929739
1651149,6406089,Private room,NORTH,THORNCLIFFE,171,4.5,2,1.0,32.0,1.0,51.109587,-114.07073,2016-08-22 04:24:10.467774
8308287,21225082,Entire home/apt,NORTH,THORNCLIFFE,0,,4,1.0,75.0,1.0,51.100425,-114.064619,2016-08-22 04:24:06.323614
10686913,55212203,Private room,NORTHEAST,SADDLE RIDGE,5,3.5,6,1.0,45.0,1.0,51.129723,-113.948187,2016-08-22 04:24:03.547595
6646086,34788393,Entire home/apt,NORTHWEST,COLLINGWOOD,5,5.0,4,2.0,60.0,1.0,51.086361,-114.104696,2016-08-22 04:24:03.229654
14284765,73214881,Private room,NORTHWEST,ARBOUR LAKE,5,5.0,2,1.0,23.0,1.0,51.139116,-114.204809,2016-08-22 04:23:58.584812
6767539,2185166,Entire home/apt,CENTRE,ERLTON,0,,4,2.0,464.0,4.0,51.030493,-114.06133,2016-08-22 04:23:52.717243
3316415,6502716,Entire home/apt,CENTRE,BELTLINE,3,5.0,4,2.0,144.0,1.0,51.040635,-114.062487,2016-08-22 04:23:49.601370
10157198,51353816,Entire home/apt,CENTRE,EAU CLAIRE,0,,2,2.0,100.0,1.0,51.052028,-114.078359,2016-08-22 04:23:48.999072
4271280,13818091,Entire home/apt,CENTRE,RAMSAY,11,4.5,4,2.0,64.0,7.0,51.037941,-114.041783,2016-08-22 04:23:43.293676
