room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
13830418,81553476,Entire home/apt,SOUTHEAST,RIVERBEND,8,5.0,4,1.0,55.0,1.0,50.980773,-114.027059,2016-10-28 01:06:54.390236
8651368,45469825,Private room,CENTRE,RAMSAY,0,,1,1.0,54.0,1.0,51.035546,-114.037179,2016-10-28 01:06:39.474709
4662076,24123728,Private room,CENTRE,CLIFF BUNGALOW,0,,2,1.0,115.0,11.0,51.03615,-114.071824,2016-10-28 01:06:33.234492
13057737,64056982,Private room,SOUTH,WILLOW PARK,0,,1,1.0,38.0,1.0,50.954017,-114.065524,2016-10-28 01:06:30.093883
5288424,27384581,Entire home/apt,CENTRE,BELTLINE,24,5.0,5,2.0,174.0,2.0,51.03978,-114.066047,2016-10-28 01:06:23.693212
11969232,63940652,Private room,WEST,SIGNAL HILL,0,,1,1.0,308.0,1.0,51.016225,-114.168192,2016-10-28 01:06:15.579529
13590673,78513614,Entire home/apt,CENTRE,DOWNTOWN COMMERCIAL CORE,3,4.5,4,2.0,131.0,3.0,51.044558,-114.081679,2016-10-28 01:05:32.982374
13408856,62430186,Entire home/apt,CENTRE,BELTLINE,3,4.5,4,2.0,77.0,3.0,51.038048,-114.075836,2016-10-28 01:05:28.867754
11531524,60545871,Entire home/apt,SOUTH,LAKE BONAVISTA,8,5.0,2,1.0,76.0,2.0,50.949072,-114.06827,2016-10-28 01:05:24.270832
9857632,33618815,Entire home/apt,NORTH,BEDDINGTON HEIGHTS,1,,6,3.0,76.0,2.0,51.131532,-114.084149,2016-10-28 01:05:17.469762
15401292,83987492,Private room,CENTRE,WEST HILLHURST,2,,2,1.0,44.0,1.0,51.051672,-114.103603,2016-10-28 01:05:08.011991
9149877,47637637,Entire home/apt,SOUTHEAST,AUBURN BAY,5,4.5,5,2.0,66.0,2.0,50.892349,-113.950209,2016-10-28 01:05:04.975302
8429422,20418424,Private room,NORTHWEST,TUSCANY,12,4.5,2,1.0,35.0,1.0,51.129947,-114.242951,2016-10-28 01:05:01.607025
13186349,21181898,Private room,WEST,LAKEVIEW,2,,2,1.0,39.0,1.0,50.997419,-114.131003,2016-10-28 01:04:49.518543
13129529,73108967,Private room,SOUTH,EVERGREEN,0,,2,1.0,115.0,1.0,50.914927,-114.126893,2016-10-28 01:04:42.694109
446249,2215997,Private room,NORTHEAST,TARADALE,73,4.5,2,1.0,29.0,1.0,51.122477,-113.930679,2016-10-28 01:04:31.561245
4969320,20953953,Entire home/apt,CENTRE,HILLHURST,48,4.5,3,2.0,96.0,,51.051511,-114.091364,2016-10-28 01:04:24.300493
6958923,36490230,Entire home/apt,CENTRE,BELTLINE,2,,4,2.0,155.0,1.0,51.040675,-114.060682,2016-10-28 01:04:19.938986
3882128,3788550,Private room,NORTH,BEDDINGTON HEIGHTS,34,5.0,2,1.0,53.0,2.0,51.128232,-114.095763,2016-10-28 01:04:15.681441
7516262,39378510,Entire home/apt,SOUTH,FAIRVIEW,7,4.0,2,1.0,69.0,3.0,50.979664,-114.063726,2016-10-28 01:04:11.489627
12106731,64918372,Private room,NORTH,BEDDINGTON HEIGHTS,12,4.0,2,1.0,35.0,1.0,51.125967,-114.055825,2016-10-28 01:04:07.377772
7509343,37820837,Private room,NORTH,EVANSTON,13,4.0,4,1.0,46.0,1.0,51.179719,-114.120084,2016-10-28 01:04:04.496283
14611450,14418013,Private room,CENTRE,RENFREW,18,5.0,3,1.0,28.0,2.0,51.064934,-114.049419,2016-10-28 01:03:51.353283
8522944,44877086,Private room,CENTRE,MISSION,4,5.0,2,1.0,77.0,1.0,51.037497,-114.063037,2016-10-28 01:03:16.484803
3255174,16462619,Private room,SOUTHEAST,MCKENZIE TOWNE,0,,2,1.0,55.0,1.0,50.922722,-113.966137,2016-10-28 01:03:06.513806
14166590,85716110,Entire home/apt,CENTRE,RAMSAY,2,,2,0.0,68.0,1.0,51.04023,-114.041071,2016-10-28 01:02:47.691512
2079672,10625737,Entire home/apt,CENTRE,BRIDGELAND/RIVERSIDE,25,4.5,6,2.0,93.0,3.0,51.051841,-114.039208,2016-10-28 01:02:45.010915
4106049,21301776,Private room,CENTRE,BANFF TRAIL,8,4.5,2,1.0,49.0,1.0,51.081033,-114.121671,2016-10-28 01:02:38.320361
15235886,82525458,Private room,CENTRE,CRESCENT HEIGHTS,1,,2,1.0,38.0,1.0,51.064941,-114.060503,2016-10-28 01:02:25.882883
12927108,70944159,Private room,NORTHWEST,TUSCANY,0,,2,1.0,31.0,1.0,51.125237,-114.24744,2016-10-28 01:01:56.401230
12832916,65153660,Private room,CENTRE,RAMSAY,9,5.0,2,1.0,46.0,1.0,51.037265,-114.042233,2016-10-28 01:01:52.078879
14323102,87403295,Private room,WEST,GLAMORGAN,0,,2,1.0,34.0,1.0,51.012082,-114.158447,2016-10-28 01:01:42.329684
14662815,50207948,Private room,EAST,SOUTHVIEW,1,,2,1.0,20.0,1.0,51.032504,-113.991467,2016-10-28 01:01:32.406320
15272446,97170563,Private room,SOUTH,SILVERADO,0,,2,1.0,40.0,1.0,50.88029,-114.082361,2016-10-28 01:01:25.547347
11547905,60953551,Private room,SOUTH,BRAESIDE,6,4.5,1,1.0,16.0,5.0,50.958071,-114.101993,2016-10-28 01:01:19.330909
14341872,2430974,Private room,CENTRE,CAMBRIAN HEIGHTS,7,5.0,4,1.0,46.0,1.0,51.088675,-114.093462,2016-10-28 01:00:57.177254
15630482,62563481,Entire home/apt,SOUTHEAST,CRANSTON,0,,2,1.0,35.0,2.0,50.876878,-113.965506,2016-10-28 01:00:44.580060
13390848,41228218,Private room,NORTHWEST,HAWKWOOD,0,,1,1.0,35.0,1.0,51.134859,-114.170339,2016-10-28 01:00:33.070274
14424001,5905188,Private room,SOUTHEAST,AUBURN BAY,0,,4,1.0,72.0,1.0,50.893499,-113.957313,2016-10-28 01:00:29.680589
14470304,17180335,Private room,NORTHEAST,PINERIDGE,4,4.5,2,1.0,27.0,1.0,51.079694,-113.940014,2016-10-28 00:59:59.151903
13524800,11152386,Entire home/apt,SOUTH,SOUTHWOOD,2,,5,1.0,50.0,2.0,50.959905,-114.087872,2016-10-28 00:59:55.580988
8651961,45471241,Private room,CENTRE,DOWNTOWN WEST END,0,,1,1.0,77.0,1.0,51.048285,-114.088546,2016-10-28 00:59:49.033089
8536165,44941114,Private room,EAST,FOREST LAWN,0,,1,1.0,50.0,1.0,51.031703,-113.981544,2016-10-28 00:59:46.904968
2980438,15095734,Private room,SOUTH,SILVERADO,0,,2,1.0,54.0,1.0,50.884693,-114.076186,2016-10-28 00:59:44.191513
12384535,66944015,Private room,NORTHWEST,VARSITY,20,5.0,2,1.0,31.0,1.0,51.092019,-114.150342,2016-10-28 00:59:41.523593
4572176,10621846,Entire home/apt,CENTRE,BELTLINE,26,4.5,2,1.0,38.0,3.0,51.04013,-114.07025,2016-10-28 00:59:38.793937
12473846,19213384,Entire home/apt,CENTRE,BELTLINE,0,,2,1.0,450.0,1.0,51.042776,-114.077675,2016-10-28 00:59:35.628777
14567833,84495673,Entire home/apt,CENTRE,BELTLINE,3,5.0,6,2.0,77.0,3.0,51.038367,-114.077989,2016-10-28 00:59:20.982128
15377445,27478351,Private room,SOUTH,EVERGREEN,0,,2,1.0,30.0,1.0,50.910352,-114.105803,2016-10-28 00:58:54.098487
7638343,40076871,Private room,CENTRE,KILLARNEY/GLENGARRY,33,5.0,2,1.0,34.0,1.0,51.034782,-114.13895,2016-10-28 00:58:50.734831
14201593,49370547,Private room,CENTRE,KILLARNEY/GLENGARRY,4,5.0,4,1.0,60.0,1.0,51.034753,-114.135536,2016-10-28 00:58:42.491816
7545522,39538103,Private room,SOUTH,CHAPARRAL,0,,2,1.0,38.0,1.0,50.878474,-114.036761,2016-10-28 00:58:38.126152
15213308,37291149,Private room,SOUTHEAST,MAHOGANY,0,,2,1.0,50.0,1.0,50.902465,-113.924918,2016-10-28 00:58:12.920848
14587638,90445117,Entire home/apt,CENTRE,WEST HILLHURST,6,5.0,16,7.0,307.0,2.0,51.057976,-114.108455,2016-10-28 00:58:03.060064
6800725,32269592,Private room,CENTRE,CRESCENT HEIGHTS,14,5.0,2,1.0,37.0,1.0,51.055561,-114.053572,2016-10-28 00:58:00.052444
14606261,84767631,Entire home/apt,CENTRE,CLIFF BUNGALOW,10,5.0,4,1.0,66.0,1.0,51.0346,-114.071693,2016-10-28 00:57:51.851523
13533934,24641496,Private room,CENTRE,POINT MCKAY,6,5.0,2,1.0,37.0,1.0,51.060836,-114.146645,2016-10-28 00:57:39.832412
14566756,29657150,Private room,NORTHWEST,BOWNESS,8,5.0,2,1.0,35.0,,51.080886,-114.183576,2016-10-28 00:57:34.903745
11422554,44935064,Entire home/apt,CENTRE,SOUTH CALGARY,13,5.0,4,1.0,74.0,1.0,51.023468,-114.110702,2016-10-28 00:57:31.414706
3150625,15992973,Entire home/apt,CENTRE,INGLEWOOD,0,,6,3.0,193.0,2.0,51.041171,-114.023329,2016-10-28 00:57:27.297411
13780833,39278777,Private room,NORTHWEST,CITADEL,0,,1,1.0,34.0,4.0,51.140401,-114.173843,2016-10-28 00:57:08.369850
7868617,41468183,Private room,NORTHWEST,01F,0,,1,1.0,143.0,5.0,51.113929,-114.261476,2016-10-28 00:57:04.565833
12629871,37029649,Entire home/apt,CENTRE,SOUTH CALGARY,3,4.5,4,2.0,58.0,2.0,51.027123,-114.096137,2016-10-28 00:56:52.066711
3021449,225914,Entire home/apt,SOUTH,HAYSBORO,2,,4,2.0,132.0,2.0,50.968506,-114.078958,2016-10-28 00:56:32.135436
12873350,70412272,Shared room,CENTRE,SOUTH CALGARY,0,,2,1.0,77.0,1.0,51.029443,-114.097833,2016-10-28 00:56:29.094705
13885439,82211102,Entire home/apt,SOUTHEAST,MCKENZIE TOWNE,2,,4,2.0,58.0,3.0,50.922176,-113.966742,2016-10-28 00:56:19.739415
2944029,15027847,Entire home/apt,CENTRE,BELTLINE,30,5.0,2,1.0,70.0,2.0,51.043334,-114.07941,2016-10-28 00:56:11.808672
9896795,38602460,Private room,NORTHEAST,CITYSCAPE,68,5.0,2,1.0,28.0,1.0,51.15152,-113.961203,2016-10-28 00:56:03.671170
5404271,27222705,Private room,CENTRE,HILLHURST,37,5.0,2,1.0,53.0,1.0,51.055876,-114.101911,2016-10-28 00:55:59.247039
15206303,3521605,Private room,SOUTH,WILLOW PARK,0,,2,1.0,24.0,,50.963313,-114.05501,2016-10-28 00:55:47.452945
5581151,28936592,Private room,SOUTH,WALDEN,0,,2,1.0,77.0,1.0,50.872433,-114.031242,2016-10-28 00:55:38.825728
15133776,94209457,Entire home/apt,CENTRE,DOWNTOWN EAST VILLAGE,2,,4,1.0,81.0,1.0,51.047424,-114.052255,2016-10-28 00:55:23.887222
13670634,79513859,Entire home/apt,SOUTH,WOODLANDS,13,4.0,6,3.0,75.0,1.0,50.936279,-114.114098,2016-10-28 00:55:08.266162
3540044,6502716,Private room,CENTRE,PARKHILL,6,5.0,4,1.0,55.0,1.0,51.020433,-114.065786,2016-10-28 00:54:46.200500
15591379,100454265,Entire home/apt,SOUTHEAST,OGDEN,0,,4,3.0,38.0,1.0,50.98123,-114.008538,2016-10-28 00:54:43.283866
13335067,59997839,Entire home/apt,CENTRE,BELTLINE,19,4.5,4,1.0,66.0,2.0,51.037864,-114.083386,2016-10-28 00:54:35.638677
13955295,387509,Private room,CENTRE,BRIDGELAND/RIVERSIDE,1,,1,1.0,58.0,,51.056561,-114.051119,2016-10-28 00:54:28.073388
14689031,15394509,Entire home/apt,CENTRE,BELTLINE,6,4.5,2,1.0,77.0,1.0,51.038253,-114.087958,2016-10-28 00:53:59.326741
7007112,36611768,Private room,CENTRE,BELTLINE,0,,2,1.0,62.0,5.0,51.040796,-114.08647,2016-10-28 00:53:54.438737
7293840,38123508,Private room,NORTH,PANORAMA HILLS,0,,2,1.0,58.0,1.0,51.170719,-114.077387,2016-10-28 00:53:39.075878
8682385,45594297,Private room,CENTRE,BELTLINE,0,,2,1.0,56.0,1.0,51.039424,-114.092455,2016-10-28 00:53:36.523224
8684661,22277894,Private room,NORTH,PANORAMA HILLS,0,,2,1.0,35.0,1.0,51.159211,-114.082233,2016-10-28 00:53:16.627523
13395776,25617396,Entire home/apt,CENTRE,BRIDGELAND/RIVERSIDE,2,,2,1.0,77.0,3.0,51.053557,-114.050125,2016-10-28 00:53:12.661503
13277045,73095887,Entire home/apt,CENTRE,SUNNYSIDE,3,5.0,3,2.0,76.0,1.0,51.054582,-114.07812,2016-10-28 00:53:00.713195
3316415,6502716,Entire home/apt,CENTRE,BELTLINE,3,5.0,4,2.0,139.0,1.0,51.040635,-114.062487,2016-10-28 00:52:40.644710
8308287,21225082,Entire home/apt,NORTH,THORNCLIFFE,0,,4,1.0,73.0,1.0,51.100425,-114.064619,2016-10-28 00:52:20.483886
15450098,72579452,Private room,NORTH,PANORAMA HILLS,0,,2,1.0,50.0,2.0,51.162419,-114.077498,2016-10-28 00:52:09.217790
15691710,101296330,Entire home/apt,CENTRE,BELTLINE,0,,3,1.0,63.0,3.0,51.042239,-114.055127,2016-10-28 00:51:59.633855
6821964,25100877,Private room,CENTRE,CRESCENT HEIGHTS,45,5.0,2,1.0,38.0,1.0,51.059392,-114.064092,2016-10-28 00:51:52.556754
6108235,8175696,Private room,CENTRE,TUXEDO PARK,12,4.0,2,1.0,42.0,1.0,51.080201,-114.061584,2016-10-28 00:51:48.673493
15378433,98287703,Private room,WEST,SPRINGBANK HILL,0,,2,1.0,38.0,1.0,51.034821,-114.215902,2016-10-28 00:51:41.677811
15494953,46754941,Entire home/apt,CENTRE,BRIDGELAND/RIVERSIDE,0,,2,1.0,115.0,3.0,51.05823,-114.039911,2016-10-28 00:50:56.388302
7750102,12879268,Private room,CENTRE,BELTLINE,6,5.0,2,1.0,39.0,1.0,51.040097,-114.091458,2016-10-28 00:50:52.849158
5222491,13709539,Entire home/apt,CENTRE,BELTLINE,59,4.5,5,2.0,69.0,1.0,51.039578,-114.079166,2016-10-28 00:50:48.647703
15099178,30914325,Entire home/apt,CENTRE,RAMSAY,6,5.0,4,1.0,58.0,,51.034335,-114.03924,2016-10-28 00:50:31.205111
13561700,2286233,Entire home/apt,CENTRE,ELBOYA,1,,4,2.0,102.0,1.0,51.013172,-114.076454,2016-10-28 00:50:23.640518
1346561,7305363,Private room,CENTRE,WEST HILLHURST,11,5.0,2,1.0,50.0,2.0,51.05844,-114.107391,2016-10-28 00:50:20.470341
15499804,48099712,Entire home/apt,SOUTH,MIDNAPORE,1,,4,2.0,94.0,1.0,50.916388,-114.066676,2016-10-28 00:50:06.506610
6923591,15349060,Entire home/apt,CENTRE,BELTLINE,18,5.0,4,2.0,146.0,3.0,51.040505,-114.058965,2016-10-28 00:49:58.202484
14860424,93070452,Private room,NORTH,PANORAMA HILLS,2,,2,1.0,23.0,1.0,51.151876,-114.070042,2016-10-28 00:49:48.572266
4564224,10254437,Entire home/apt,CENTRE,BELTLINE,187,5.0,2,1.0,89.0,1.0,51.04213,-114.061645,2016-10-28 00:49:38.899838
14990749,94497280,Entire home/apt,CENTRE,MISSION,0,,2,1.0,62.0,14.0,51.036325,-114.069374,2016-10-28 00:49:27.087882
7902642,41670227,Private room,CENTRE,BELTLINE,9,5.0,2,1.0,39.0,1.0,51.040339,-114.056932,2016-10-28 00:49:02.702537
15617492,100693368,Private room,WEST,NORTH GLENMORE PARK,0,,4,1.0,38.0,1.0,51.002193,-114.113335,2016-10-28 00:48:35.661772
488278,2415875,Private room,NORTHWEST,HAWKWOOD,1,,2,1.0,35.0,1.0,51.130415,-114.189109,2016-10-28 00:48:31.988798
5848799,16792697,Entire home/apt,CENTRE,KILLARNEY/GLENGARRY,5,4.0,8,4.0,93.0,3.0,51.028577,-114.129222,2016-10-28 00:48:20.849864
13713274,80094157,Entire home/apt,CENTRE,BELTLINE,3,5.0,4,2.0,104.0,2.0,51.041022,-114.065389,2016-10-28 00:48:13.154000
1259928,6856130,Shared room,EAST,FOREST LAWN,66,4.5,1,1.0,20.0,1.0,51.042363,-113.977709,2016-10-28 00:48:02.126237
12042869,8626325,Entire home/apt,CENTRE,SHAGANAPPI,4,5.0,2,1.0,46.0,7.0,51.039157,-114.126754,2016-10-28 00:47:59.725419
7985436,41228218,Private room,NORTHWEST,HAWKWOOD,1,,2,1.0,27.0,1.0,51.135861,-114.168984,2016-10-28 00:47:56.667544
10591511,42041887,Entire home/apt,CENTRE,CHINATOWN,18,4.5,2,1.0,100.0,1.0,51.052315,-114.065745,2016-10-28 00:47:44.426328
8309823,43811458,Private room,CENTRE,EAU CLAIRE,2,,2,1.0,108.0,1.0,51.052059,-114.078872,2016-10-28 00:47:41.651797
11343098,5310459,Entire home/apt,CENTRE,MISSION,5,4.5,6,2.0,68.0,2.0,51.035843,-114.070099,2016-10-28 00:47:33.937253
13811935,63296012,Private room,NORTHWEST,BOWNESS,3,4.5,2,1.0,28.0,1.0,51.08735,-114.182022,2016-10-28 00:47:26.778123
12918070,70853821,Private room,SOUTH,HAYSBORO,7,4.5,3,1.0,34.0,1.0,50.972606,-114.081476,2016-10-28 00:47:24.069253
8598049,31158302,Entire home/apt,CENTRE,MISSION,37,4.5,4,1.0,61.0,2.0,51.033138,-114.070889,2016-10-28 00:47:21.137324
12682129,68915858,Private room,NORTHWEST,RANCHLANDS,1,,1,1.0,23.0,1.0,51.115193,-114.185571,2016-10-28 00:47:17.239452
7247544,33930543,Private room,SOUTH,WILLOW PARK,4,5.0,2,1.0,49.0,1.0,50.957632,-114.065907,2016-10-28 00:47:02.826417
13841380,80913521,Entire home/apt,SOUTH,OAKRIDGE,6,4.5,4,2.0,71.0,2.0,50.970106,-114.119003,2016-10-28 00:46:58.760357
7902945,1662190,Private room,SOUTH,ACADIA,51,5.0,2,1.0,38.0,1.0,50.97805,-114.05093,2016-10-28 00:46:55.471282
13618906,23662483,Shared room,SOUTHEAST,OGDEN,2,,1,1.0,18.0,1.0,50.983356,-114.008691,2016-10-28 00:46:35.067625
14843681,32624428,Entire home/apt,CENTRE,BELTLINE,5,5.0,3,2.0,124.0,,51.039772,-114.066424,2016-10-28 00:46:29.981350
8549323,28562294,Private room,CENTRE,ELBOYA,3,5.0,1,1.0,31.0,1.0,51.01519,-114.078128,2016-10-28 00:46:22.552083
11551280,60980498,Private room,SOUTH,MIDNAPORE,0,,2,1.0,62.0,2.0,50.907871,-114.048671,2016-10-28 00:46:18.807341
14572794,34102174,Entire home/apt,EAST,ALBERT PARK/RADISSON HEIGHTS,1,,4,2.0,100.0,2.0,51.04142,-113.99519,2016-10-28 00:46:09.887622
5067559,26167849,Private room,NORTHEAST,MAYLAND HEIGHTS,80,5.0,1,1.0,28.0,1.0,51.062744,-114.004743,2016-10-28 00:46:06.351225
13543319,12352628,Private room,SOUTHEAST,OGDEN,1,,6,1.0,34.0,1.0,50.98879,-114.00163,2016-10-28 00:45:50.633424
7076682,29122642,Private room,EAST,PENBROOKE MEADOWS,47,4.5,1,1.0,16.0,1.0,51.050113,-113.937239,2016-10-28 00:45:39.842107
8568844,23166835,Entire home/apt,CENTRE,DOWNTOWN COMMERCIAL CORE,41,5.0,4,1.0,84.0,2.0,51.047543,-114.059735,2016-10-28 00:45:35.230573
12998305,39051558,Entire home/apt,CENTRE,BELTLINE,3,3.0,2,1.0,77.0,1.0,51.041825,-114.089624,2016-10-28 00:45:32.252821
14486413,89375598,Entire home/apt,CENTRE,BELTLINE,9,5.0,4,2.0,85.0,2.0,51.041295,-114.065284,2016-10-28 00:44:30.560522
14111412,10897649,Entire home/apt,CENTRE,BRIDGELAND/RIVERSIDE,2,,2,2.0,66.0,1.0,51.050897,-114.046842,2016-10-28 00:44:27.518505
14186051,1348958,Private room,CENTRE,BANKVIEW,0,,2,1.0,77.0,1.0,51.036478,-114.099043,2016-10-28 00:44:14.720323
10310109,53049133,Entire home/apt,CENTRE,CHINATOWN,35,4.5,3,0.0,59.0,1.0,51.05417,-114.06719,2016-10-28 00:44:11.679746
2272929,7894210,Private room,CENTRE,SUNNYSIDE,77,5.0,1,1.0,42.0,1.0,51.057131,-114.080432,2016-10-28 00:44:04.083289
5941924,25815823,Entire home/apt,SOUTH,WILLOW PARK,4,5.0,10,5.0,122.0,6.0,50.959251,-114.068544,2016-10-28 00:43:59.311767
1614196,8540014,Entire home/apt,CENTRE,SUNNYSIDE,7,5.0,4,2.0,93.0,2.0,51.055058,-114.080642,2016-10-28 00:43:56.671949
1374284,7076371,Private room,WEST,CRESTMONT,6,4.5,3,1.0,25.0,1.0,51.087104,-114.262429,2016-10-28 00:43:50.226369
14472006,37291149,Entire home/apt,SOUTHEAST,COPPERFIELD,0,,4,1.0,69.0,1.0,50.91371,-113.94718,2016-10-28 00:43:47.465722
14484007,89143408,Entire home/apt,CENTRE,SHAGANAPPI,7,4.5,4,1.0,77.0,1.0,51.038455,-114.120848,2016-10-28 00:43:43.540198
4796939,11350500,Entire home/apt,CENTRE,DOWNTOWN COMMERCIAL CORE,31,4.5,2,1.0,84.0,3.0,51.048898,-114.081958,2016-10-28 00:43:40.980274
9795422,50479906,Private room,WEST,SIGNAL HILL,9,4.5,2,1.0,24.0,1.0,51.017538,-114.180545,2016-10-28 00:43:36.185010
14153675,85535845,Private room,NORTHWEST,BOWNESS,0,,1,1.0,21.0,14.0,51.079996,-114.173687,2016-10-28 00:43:24.777746
13710319,1223629,Private room,SOUTH,SHAWNESSY,1,,1,1.0,20.0,1.0,50.907799,-114.067522,2016-10-28 00:43:20.535835
15496935,25554033,Private room,CENTRE,ERLTON,1,,2,1.0,59.0,1.0,51.030796,-114.062268,2016-10-28 00:43:15.653106
11638726,60401390,Private room,CENTRE,DOWNTOWN EAST VILLAGE,0,,2,1.0,38.0,1.0,51.049303,-114.055813,2016-10-28 00:43:08.931278
5077066,23578299,Entire home/apt,SOUTH,ACADIA,14,5.0,6,3.0,193.0,1.0,50.966402,-114.044909,2016-10-28 00:42:44.186207
8907435,42200508,Private room,WEST,SPRUCE CLIFF,12,4.5,2,1.0,30.0,1.0,51.051114,-114.13385,2016-10-28 00:42:40.932021
13468383,65987359,Private room,SOUTH,SILVERADO,0,,2,1.0,38.0,1.0,50.88613,-114.08296,2016-10-28 00:42:35.746792
13771811,31221690,Private room,CENTRE,CRESCENT HEIGHTS,3,4.5,2,1.0,33.0,,51.054581,-114.055449,2016-10-28 00:42:27.742795
14067539,12702267,Shared room,CENTRE,CAPITOL HILL,0,,1,1.0,77.0,1.0,51.070515,-114.098982,2016-10-28 00:42:23.928602
1781223,9330852,Private room,NORTH,HUNTINGTON HILLS,0,,2,1.0,65.0,1.0,51.114317,-114.081401,2016-10-28 00:42:15.659348
5604316,28058969,Private room,NORTHWEST,TUSCANY,29,4.5,2,1.0,23.0,1.0,51.10989,-114.235947,2016-10-28 00:42:06.840214
