room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
5727778,3596374,Private room,CENTRE,MISSION,33,5,1,1,32,2,51.032848,-114.069712,24:20.0
4611594,23893215,Entire home/apt,CENTRE,CRESCENT HEIGHTS,1,,4,1,151,2,51.052322,-114.056511,24:19.5
9543580,25009657,Private room,CENTRE,KILLARNEY/GLENGARRY,0,,2,1,60,1,51.033923,-114.125927,24:11.3
3241553,15381985,Entire home/apt,CENTRE,BELTLINE,11,5,4,2,138,4,51.039209,-114.06006,24:08.7
14897987,44274429,Entire home/apt,CENTRE,ELBOW PARK,1,,6,2,197,1,51.020747,-114.080454,24:06.4
12091753,26200316,Entire home/apt,CENTRE,GREENVIEW,2,,4,1,46,1,51.100681,-114.055822,23:50.7
12134620,3169489,Entire home/apt,CENTRE,SCARBORO,41,4.5,4,1,63,1,51.042255,-114.107049,23:48.2
12112829,44584330,Private room,WEST,ROSSCARROCK,6,5,2,1,24,1,51.040529,-114.149304,23:14.4
13416949,72592588,Entire home/apt,NORTHWEST,SILVER SPRINGS,3,5,2,1,39,1,51.107011,-114.210774,23:13.9
10409522,53603625,Private room,SOUTH,SOUTHWOOD,0,,1,1,52,1,50.953762,-114.082328,23:09.3
12874355,10384877,Private room,CENTRE,WEST HILLHURST,9,4.5,2,1,24,1,51.057213,-114.106509,23:09.0
10232394,38508369,Private room,CENTRE,ERLTON,7,5,2,1,99,,51.026988,-114.061884,23:06.8
4602504,21682791,Private room,CENTRE,INGLEWOOD,16,5,2,1,39,1,51.032299,-114.018629,23:00.2
12654806,68745538,Private room,CENTRE,ERLTON,0,,2,1,28,15,51.030334,-114.061861,22:43.7
5171623,26746750,Entire home/apt,NORTHWEST,BOWNESS,0,,4,1,75,2,51.093281,-114.206301,22:26.3
7076682,29122642,Private room,EAST,PENBROOKE MEADOWS,39,4.5,1,1,16,1,51.050113,-113.937239,22:26.1
7074489,12185511,Private room,NORTHWEST,MONTGOMERY,25,5,2,1,39,,51.067757,-114.155051,22:12.7
11572267,60980498,Private room,SOUTH,MIDNAPORE,0,,1,1,47,1,50.909746,-114.052653,22:10.6
14980041,88225397,Private room,CENTRE,TUXEDO PARK,0,,2,1,47,1,51.068735,-114.062561,22:03.3
6645466,34784427,Entire home/apt,CENTRE,BELTLINE,1,,2,1,197,3,51.03933,-114.061153,21:59.5
8704032,45692138,Entire home/apt,CENTRE,BRIDGELAND/RIVERSIDE,0,,2,2,95,2,51.050841,-114.047966,21:46.2
14486413,89375598,Entire home/apt,CENTRE,BELTLINE,1,,4,2,87,2,51.041295,-114.065284,21:37.0
5873840,30501130,Private room,CENTRE,WEST HILLHURST,41,4.5,2,1,27,1,51.056739,-114.123828,21:33.3
1259027,6856130,Private room,EAST,FOREST LAWN,80,4.5,1,1,24,1,51.042415,-113.97663,21:30.6
6500967,11467460,Private room,CENTRE,KILLARNEY/GLENGARRY,0,,4,1,59,2,51.03591,-114.137516,21:27.5
14323102,87403295,Private room,WEST,GLAMORGAN,0,,2,1,35,1,51.012082,-114.158447,21:24.5
5758832,20705069,Private room,CENTRE,PARKDALE,1,,2,1,56,3,51.06216,-114.1389,21:21.3
5404279,27222705,Entire home/apt,CENTRE,WEST HILLHURST,65,5,3,1,70,1,51.056951,-114.103089,21:18.6
12887517,12365039,Entire home/apt,CENTRE,BELTLINE,1,,2,1,102,2,51.039437,-114.059416,21:15.0
14826716,92719911,Private room,CENTRE,BRIDGELAND/RIVERSIDE,0,,5,1,39,1,51.050668,-114.050435,21:12.4
5277989,9534122,Entire home/apt,CENTRE,BELTLINE,46,5,4,2,59,1,51.039717,-114.066453,21:04.1
7681453,34320309,Entire home/apt,CENTRE,BANFF TRAIL,25,4.5,2,1,32,2,51.073055,-114.107026,21:03.1
9434532,7635038,Entire home/apt,CENTRE,DOWNTOWN WEST END,0,,3,1,62,7,51.045634,-114.086779,21:00.6
4969320,20953953,Entire home/apt,CENTRE,HILLHURST,44,4.5,3,2,98,,51.051511,-114.091364,20:49.1
13468235,44710523,Entire home/apt,CENTRE,BELTLINE,11,5,4,2,118,1,51.039073,-114.061525,20:48.2
5656938,29320528,Entire home/apt,WEST,ASPEN WOODS,2,,2,1,67,3,51.037892,-114.215334,20:45.6
13591653,78530821,Entire home/apt,CENTRE,BANKVIEW,11,5,6,2,99,2,51.03268,-114.097998,20:43.8
3209540,16261676,Private room,CENTRE,BANFF TRAIL,0,,1,1,99,1,51.072709,-114.111799,20:33.7
6646086,34788393,Entire home/apt,NORTHWEST,COLLINGWOOD,6,5,4,2,60,1,51.086361,-114.104696,20:21.5
5988034,30548691,Private room,CENTRE,MISSION,27,4.5,2,1,47,1,51.029878,-114.064966,20:18.4
6911822,11265659,Private room,CENTRE,SUNNYSIDE,2,,2,1,70,1,51.059589,-114.077565,20:10.7
12873871,42233276,Private room,NORTHWEST,DALHOUSIE,0,,4,1,78,2,51.110294,-114.163433,19:56.9
13278831,71036617,Private room,CENTRE,HILLHURST,17,5,1,1,39,1,51.051947,-114.102477,19:46.0
4624147,11247397,Entire home/apt,WEST,WEST SPRINGS,2,,4,2,150,1,51.059247,-114.212421,19:26.0
51829,238951,Entire home/apt,CENTRE,CRESCENT HEIGHTS,3,5,4,1,99,7,51.052753,-114.056735,19:11.7
14791849,92380216,Entire home/apt,SOUTH,EVERGREEN,0,,6,2,56,2,50.91059,-114.117586,19:10.1
191036,923623,Entire home/apt,CENTRE,BELTLINE,36,5,4,1,94,1,51.038848,-114.060313,19:07.2
14323130,87629689,Entire home/apt,CENTRE,BELTLINE,0,,2,1,78,2,51.038262,-114.060033,19:02.3
2874588,4027788,Private room,SOUTH,DEER RIDGE,5,4.5,6,1,170,1,50.926613,-114.01979,19:00.8
1970399,10174070,Private room,CENTRE,BRIDGELAND/RIVERSIDE,3,5,2,1,31,2,51.051326,-114.043636,18:59.2
4606010,21682791,Private room,CENTRE,INGLEWOOD,7,4.5,2,1,47,1,51.031155,-114.018873,18:58.3
14421998,88740445,Private room,EAST,APPLEWOOD PARK,0,,2,1,39,1,51.046588,-113.927042,18:42.2
14403169,76458224,Private room,CENTRE,ST. ANDREWS HEIGHTS,0,,2,1,44,1,51.06557,-114.128573,18:38.0
2079672,10625737,Entire home/apt,CENTRE,BRIDGELAND/RIVERSIDE,23,4.5,6,2,95,3,51.051841,-114.039208,18:25.6
6887151,18016239,Private room,CENTRE,MISSION,0,,2,1,158,1,51.032603,-114.064609,18:19.4
4271280,13818091,Entire home/apt,CENTRE,RAMSAY,11,4.5,4,2,63,7,51.037941,-114.041783,18:14.1
10157601,51353816,Entire home/apt,SOUTH,SUNDANCE,0,,5,3,118,1,50.895034,-114.043994,18:13.1
14866911,93136966,Private room,WEST,GLENBROOK,0,,2,1,24,1,51.021569,-114.155375,18:00.9
7071514,37076495,Private room,CENTRE,BELTLINE,60,5,2,1,46,1,51.040357,-114.070283,17:58.1
14947936,18227578,Entire home/apt,CENTRE,BELTLINE,0,,4,2,117,1,51.044549,-114.085909,17:51.8
11338730,40880917,Private room,SOUTHEAST,NEW BRIGHTON,4,5,1,1,39,1,50.91462,-113.94541,17:40.3
7800227,41056492,Private room,CENTRE,SOUTH CALGARY,0,,2,1,71,1,51.028733,-114.100371,17:37.6
13408856,62430186,Entire home/apt,CENTRE,BELTLINE,3,4.5,4,2,78,3,51.038048,-114.075836,17:29.9
12988657,28037601,Entire home/apt,CENTRE,BELTLINE,1,,2,0,59,7,51.038082,-114.078448,17:17.8
14283866,22506106,Entire home/apt,CENTRE,CRESCENT HEIGHTS,1,,5,2,71,1,51.056451,-114.056499,17:15.5
9351993,46425404,Entire home/apt,NORTH,PANORAMA HILLS,0,,8,6,118,1,51.166161,-114.071271,17:14.0
8391028,44213882,Private room,CENTRE,ALTADORE,1,,1,1,36,3,51.022419,-114.097727,17:09.9
5571531,28413707,Entire home/apt,SOUTH,OAKRIDGE,3,4.5,4,2,114,5,50.969856,-114.121108,17:03.8
11723772,32683270,Private room,CENTRE,BANFF TRAIL,1,,1,1,28,1,51.078416,-114.117112,17:01.9
2207957,1875899,Entire home/apt,CENTRE,DOWNTOWN COMMERCIAL CORE,119,4.5,6,2,78,1,51.049063,-114.057108,17:01.6
2980246,2845535,Private room,SOUTH,WOODLANDS,1,,2,1,36,5,50.93882,-114.115951,16:41.0
3303727,10174070,Entire home/apt,CENTRE,BRIDGELAND/RIVERSIDE,6,5,4,1,75,2,51.049794,-114.040309,16:29.7
13335059,75501624,Shared room,NORTHWEST,BOWNESS,0,,2,1,71,1,51.095075,-114.212229,16:23.0
6239664,20932466,Private room,CENTRE,INGLEWOOD,0,,1,1,76,1,51.032121,-114.018351,16:20.7
2455172,12555601,Private room,CENTRE,SOUTH CALGARY,58,5,2,1,38,,51.030256,-114.096994,16:18.2
14013457,23251083,Entire home/apt,WEST,SPRUCE CLIFF,1,,5,2,158,1,51.042207,-114.136785,16:03.7
1566904,8334373,Private room,CENTRE,INGLEWOOD,41,4.5,2,1,54,1,51.035173,-114.024673,15:50.8
4481508,13818091,Entire home/apt,CENTRE,RAMSAY,26,5,5,3,78,7,51.036953,-114.043202,15:44.3
5394900,27715982,Entire home/apt,CENTRE,HILLHURST,13,4.5,4,1,60,3,51.05143,-114.100279,15:42.1
6491641,2790825,Entire home/apt,CENTRE,BRIDGELAND/RIVERSIDE,0,,2,1,256,11,51.052889,-114.039082,15:38.5
13057737,64056982,Private room,SOUTH,WILLOW PARK,0,,1,1,39,1,50.954017,-114.065524,15:36.1
12834505,70060481,Private room,SOUTH,DEER RUN,10,5,2,1,37,1,50.9207,-113.997314,15:21.7
1567252,8336722,Private room,NORTHWEST,SILVER SPRINGS,87,5,2,1,38,1,51.10661,-114.197455,15:13.3
14220106,25811605,Private room,CENTRE,ALTADORE,0,,2,1,39,1,51.01064,-114.10931,15:09.6
4512533,9508821,Private room,CENTRE,BANKVIEW,15,5,2,1,32,2,51.035209,-114.102718,14:56.3
7247544,33930543,Private room,SOUTH,WILLOW PARK,4,5,2,1,47,1,50.957632,-114.065907,14:48.7
13201739,73375258,Private room,WEST,RUTLAND PARK,0,,2,1,28,1,51.01473,-114.139192,14:46.0
2576259,613619,Entire home/apt,CENTRE,BRIDGELAND/RIVERSIDE,23,4.5,4,1,117,3,51.053567,-114.041546,14:42.0
1196688,3807565,Private room,SOUTH,KINGSLAND,10,5,6,1,40,1,50.984061,-114.079589,14:36.9
1305271,7099331,Private room,EAST,ALBERT PARK/RADISSON HEIGHTS,16,5,2,1,33,2,51.042329,-113.9958,14:34.1
13156099,71209758,Entire home/apt,CENTRE,BELTLINE,11,5,4,2,174,2,51.040742,-114.06038,14:33.9
8452367,43956192,Entire home/apt,NORTH,BEDDINGTON HEIGHTS,0,,4,2,63,3,51.126517,-114.090244,14:29.0
11949822,63812572,Private room,SOUTH,MILLRISE,0,,1,1,56,1,50.916811,-114.093894,14:17.5
5278986,27327231,Entire home/apt,CENTRE,BELTLINE,83,4.5,3,1,89,1,51.039528,-114.079521,14:12.6
7902945,1662190,Private room,SOUTH,ACADIA,45,5,2,1,39,1,50.97805,-114.05093,14:05.9
11343098,5310459,Entire home/apt,CENTRE,MISSION,4,4.5,4,1,70,2,51.035843,-114.070099,13:59.1
8293896,43730312,Private room,SOUTHEAST,DOUGLASDALE/GLEN,0,,5,1,118,1,50.937895,-113.978978,13:45.8
10838845,19407721,Private room,CENTRE,RICHMOND,1,,2,1,95,2,51.037077,-114.107767,13:30.0
2016405,10370413,Entire home/apt,CENTRE,BANFF TRAIL,63,5,8,3,129,2,51.078708,-114.116702,13:24.8
4564898,23662483,Entire home/apt,CENTRE,SHAGANAPPI,9,4.5,2,1,43,,51.038368,-114.125876,13:13.9
11638726,60401390,Private room,CENTRE,DOWNTOWN EAST VILLAGE,0,,2,1,52,1,51.049303,-114.055813,13:11.2
8598049,31158302,Entire home/apt,CENTRE,MISSION,33,4.5,4,1,62,2,51.033138,-114.070889,13:08.3
13724571,26442161,Private room,EAST,DOVER,2,,2,1,52,1,51.030523,-113.98397,12:53.2
9532901,49380968,Entire home/apt,CENTRE,BELTLINE,3,3.5,2,1,67,3,51.041835,-114.093514,12:50.6
10551358,45698997,Entire home/apt,WEST,ASPEN WOODS,18,5,6,2,69,1,51.041419,-114.19958,12:35.1
6883745,36069573,Private room,CENTRE,BELTLINE,10,4.5,2,1,46,1,51.042585,-114.086913,12:32.5
4094049,21236358,Entire home/apt,CENTRE,RAMSAY,6,5,2,1,63,1,51.038381,-114.042289,12:12.8
9678237,50002834,Private room,SOUTHEAST,RIVERBEND,0,,1,1,15,20,50.972294,-114.021241,12:09.2
13939766,82901225,Private room,CENTRE,RENFREW,2,,2,1,60,1,51.061157,-114.049129,12:05.4
4910922,25190100,Entire home/apt,CENTRE,MOUNT PLEASANT,21,4.5,11,6,180,4,51.067089,-114.070755,12:01.4
13843979,3499844,Private room,WEST,SIGNAL HILL,8,4.5,2,1,24,1,51.015135,-114.172613,12:01.2
10982691,44970722,Entire home/apt,CENTRE,BELTLINE,22,5,3,2,100,3,51.042111,-114.068267,11:56.2
12343541,66608346,Entire home/apt,CENTRE,BANKVIEW,7,4.5,2,1,55,1,51.034943,-114.096875,11:53.9
3333633,9896616,Entire home/apt,CENTRE,BELTLINE,0,,2,2,394,1,51.039678,-114.065987,11:51.2
587024,1576340,Private room,CENTRE,CRESCENT HEIGHTS,2,,2,1,60,2,51.06169,-114.056684,11:49.1
13508558,42735197,Entire home/apt,CENTRE,DOWNTOWN EAST VILLAGE,1,,4,2,148,2,51.048402,-114.050614,11:25.6
4037434,20932466,Entire home/apt,CENTRE,INGLEWOOD,17,4.5,4,2,111,2,51.033614,-114.018152,11:19.8
9531122,49371743,Entire home/apt,CENTRE,BELTLINE,0,,2,1,118,7,51.038154,-114.05903,11:12.7
13885564,81018254,Private room,SOUTH,SHAWNESSY,0,,2,1,47,1,50.911496,-114.091458,11:08.8
3954004,20493937,Entire home/apt,CENTRE,MOUNT PLEASANT,3,4.5,4,2,78,2,51.074563,-114.068936,10:55.5
4355437,22506106,Entire home/apt,CENTRE,CRESCENT HEIGHTS,122,5,4,2,63,1,51.056372,-114.054159,10:53.0
14555316,90115553,Entire home/apt,CENTRE,BANKVIEW,2,,2,1,36,6,51.032828,-114.100438,10:46.4
13767958,80766734,Entire home/apt,CENTRE,BELTLINE,7,5,2,1,87,1,51.042291,-114.060114,10:44.4
14093385,77122145,Private room,CENTRE,WINDSOR PARK,0,,2,1,47,1,51.002759,-114.077162,10:41.6
9605984,7271195,Entire home/apt,CENTRE,BRIDGELAND/RIVERSIDE,23,5,4,1,72,2,51.049631,-114.036906,10:37.2
14885327,4345521,Private room,CENTRE,RAMSAY,0,,4,1,101,1,51.032391,-114.048646,10:34.0
13725608,80252145,Entire home/apt,CENTRE,BRIDGELAND/RIVERSIDE,2,,4,1,70,1,51.055715,-114.03697,10:32.2
7535700,39482728,Entire home/apt,CENTRE,INGLEWOOD,51,5,6,2,78,1,51.040661,-114.027222,10:29.1
13889133,77869039,Private room,NORTHEAST,REDSTONE,0,,2,1,32,3,51.171862,-113.961525,10:23.4
564500,2775727,Entire home/apt,CENTRE,LOWER MOUNT ROYAL,85,5,3,2,118,2,51.036912,-114.08928,10:23.0
9635378,49380968,Entire home/apt,CENTRE,BELTLINE,3,4.5,4,2,66,3,51.043124,-114.092598,09:53.9
13633823,74678171,Entire home/apt,CENTRE,INGLEWOOD,5,5,4,0,71,1,51.042138,-114.034346,09:25.1
14474833,89215063,Private room,EAST,FOREST LAWN,0,,2,1,35,1,51.036347,-113.974246,09:13.3
7798149,40991013,Private room,WEST,SIGNAL HILL,0,,2,1,67,2,51.012108,-114.178076,09:07.4
3361748,12555601,Private room,CENTRE,BANKVIEW,23,5,2,1,34,1,51.030898,-114.096479,08:54.4
8171093,43123589,Entire home/apt,CENTRE,DOWNTOWN COMMERCIAL CORE,3,3.5,2,1,56,3,51.046732,-114.076468,08:48.5
10771795,6781491,Private room,WEST,ROSSCARROCK,4,5,3,1,32,1,51.044835,-114.144578,08:33.6
13219383,38578532,Entire home/apt,SOUTH,SHAWNEE SLOPES,4,,8,4,190,,50.930521,-114.094804,08:03.3
10698684,55275980,Entire home/apt,NORTHWEST,BOWNESS,0,,1,2,63,1,51.091911,-114.19448,07:54.1
9044245,47194225,Shared room,NORTHEAST,RUNDLE,3,4.5,5,1,39,1,51.072736,-113.97431,07:42.8
12805047,38943754,Private room,CENTRE,BRIDGELAND/RIVERSIDE,8,5,2,1,43,2,51.050468,-114.04833,07:19.5
6051079,29122642,Entire home/apt,SOUTH,SHAWNESSY,20,4,3,3,63,1,50.910008,-114.073114,07:17.4
12288184,66221947,Private room,EAST,ALBERT PARK/RADISSON HEIGHTS,25,5,2,1,26,1,51.043664,-114.002154,07:02.5
8134721,10254437,Entire home/apt,CENTRE,BELTLINE,102,5,3,1,91,1,51.042175,-114.060377,06:59.2
8236556,43434299,Private room,SOUTH,PALLISER,24,5,3,1,35,1,50.963479,-114.117483,05:51.0
184701,885992,Private room,CENTRE,BANKVIEW,1,,4,1,99,3,51.030994,-114.095264,05:42.5
13513062,77575191,Entire home/apt,CENTRE,BELTLINE,0,,4,2,473,2,51.03932,-114.059691,05:39.0
13480594,77186030,Entire home/apt,CENTRE,CLIFF BUNGALOW,9,4.5,2,1,62,1,51.034894,-114.073379,05:34.7
14092950,64083939,Private room,EAST,DOVER,0,,2,1,28,1,51.024273,-113.979381,05:31.3
13771510,29184576,Entire home/apt,WEST,GLAMORGAN,2,,2,1,55,1,51.018894,-114.143978,05:21.3
6030221,25815823,Entire home/apt,NORTH,HIDDEN VALLEY,6,5,11,4,125,6,51.147897,-114.102647,04:58.1
11962853,61960460,Entire home/apt,CENTRE,SUNNYSIDE,0,,5,3,489,3,51.05955,-114.072518,04:49.0
6033235,31298510,Entire home/apt,CENTRE,BELTLINE,79,4.5,4,2,106,1,51.042139,-114.085226,04:46.4
1837409,6688613,Private room,WEST,PATTERSON,0,,2,1,48,1,51.057104,-114.166583,04:38.5
6923591,15349060,Entire home/apt,CENTRE,BELTLINE,18,5,4,2,150,3,51.040505,-114.058965,04:35.2
8921374,42542535,Private room,CENTRE,CRESCENT HEIGHTS,0,,1,1,28,3,51.062196,-114.059236,04:29.8
5060836,26134364,Entire home/apt,CENTRE,BELTLINE,31,5,2,1,94,7,51.038359,-114.066373,04:26.7
5928728,30780968,Private room,NORTHWEST,EDGEMONT,13,4.5,1,1,31,1,51.136562,-114.128692,04:22.6
7384793,3169799,Entire home/apt,CENTRE,BANFF TRAIL,2,,4,3,98,1,51.067703,-114.109087,04:20.8
12548041,15722524,Entire home/apt,CENTRE,SUNALTA,4,5,2,0,63,1,51.042394,-114.100935,04:13.8
10156997,49380968,Entire home/apt,CENTRE,DOWNTOWN COMMERCIAL CORE,0,,4,2,75,3,51.04878,-114.056198,03:35.4
6437691,6918446,Private room,SOUTHEAST,MCKENZIE TOWNE,2,,2,1,40,2,50.926167,-113.968024,03:22.8
10637248,48085502,Private room,CENTRE,BELTLINE,3,4.5,2,1,71,1,51.03973,-114.06095,03:12.4
12456523,66820635,Entire home/apt,CENTRE,ERLTON,3,5,5,2,67,3,51.03072,-114.061937,03:09.0
261873,1373839,Entire home/apt,CENTRE,RENFREW,299,5,4,1,56,1,51.053438,-114.028371,02:59.3
7397901,38760634,Private room,NORTHWEST,BOWNESS,84,5,2,1,52,1,51.084681,-114.177961,02:52.2
11945281,44315034,Entire home/apt,CENTRE,MISSION,3,4,2,1,80,1,51.031004,-114.06788,02:46.6
13995474,67054072,Entire home/apt,CENTRE,BEL-AIRE,0,,4,2,276,1,50.999298,-114.09209,02:40.1
13696924,64988395,Private room,CENTRE,BELTLINE,2,,2,1,36,1,51.043084,-114.087944,02:34.8
11847324,20356541,Private room,SOUTH,PALLISER,5,5,2,1,24,1,50.969276,-114.114089,02:25.7
13577990,75823048,Private room,SOUTH,BRAESIDE,0,,1,1,39,3,50.954283,-114.109895,01:56.7
3372751,11956410,Private room,NORTHEAST,MARLBOROUGH PARK,0,,3,1,79,1,51.063864,-113.935254,01:50.9
6718246,23831594,Entire home/apt,CENTRE,BELTLINE,106,5,2,1,77,1,51.038926,-114.077013,01:47.7
8308287,21225082,Entire home/apt,NORTH,THORNCLIFFE,0,,4,1,75,1,51.100425,-114.064619,01:43.8
1196783,3807565,Entire home/apt,SOUTH,KINGSLAND,8,5,10,5,111,1,50.985398,-114.081255,01:40.7
13431400,76262844,Private room,CENTRE,HIGHWOOD,0,,3,1,71,1,51.095953,-114.072565,01:38.4
1392976,7530222,Private room,EAST,FOREST LAWN,21,4.5,2,1,39,1,51.031734,-113.979666,01:27.6
2576234,13192466,Entire home/apt,CENTRE,RAMSAY,12,5,2,1,99,,51.042337,-114.041326,01:06.9
14805008,7009208,Private room,CENTRE,RICHMOND,1,,2,1,22,1,51.037156,-114.12169,01:01.5
5919377,30740383,Private room,SOUTHEAST,COPPERFIELD,19,5,1,1,27,1,50.91814,-113.924059,00:40.7
8917471,46635699,Private room,SOUTH,ACADIA,1,,3,1,32,1,50.966121,-114.049379,00:36.8
14440781,41315105,Entire home/apt,CENTRE,TUXEDO PARK,2,,3,1,54,2,51.071788,-114.058838,00:33.3
12966111,70732381,Private room,CENTRE,TUXEDO PARK,0,,2,1,35,2,51.074866,-114.059019,00:30.1
12057477,43391779,Entire home/apt,CENTRE,DOWNTOWN EAST VILLAGE,2,,4,1,82,1,51.047993,-114.051462,00:27.5
4678609,9645052,Private room,CENTRE,SUNALTA,7,5,2,1,59,2,51.042838,-114.100373,00:24.1
10903258,56506634,Private room,CENTRE,WEST HILLHURST,1,,2,1,63,1,51.057374,-114.124737,00:20.3
10062977,2886683,Private room,CENTRE,UPPER MOUNT ROYAL,1,,2,1,103,5,51.034216,-114.093795,00:06.0
13780997,75752909,Entire home/apt,NORTH,HIDDEN VALLEY,3,5,4,2,63,1,51.145895,-114.099485,59:56.8
2856140,14601538,Entire home/apt,CENTRE,HILLHURST,7,5,3,1,75,1,51.054786,-114.086459,59:54.6
12629871,37029649,Entire home/apt,CENTRE,SOUTH CALGARY,3,4.5,4,2,60,2,51.027123,-114.096137,59:41.4
9350283,31480482,Entire home/apt,CENTRE,MISSION,8,4.5,2,1,60,4,51.035273,-114.071202,59:30.8
11754237,33405185,Entire home/apt,WEST,ASPEN WOODS,1,,5,3,178,3,51.038188,-114.189363,59:25.2
13064303,31480482,Entire home/apt,WEST,PATTERSON,6,4.5,4,2,95,4,51.057755,-114.165242,59:06.5
1673332,88211,Entire home/apt,CENTRE,ALTADORE,0,,9,5,213,5,51.010524,-114.103807,58:59.5
4974950,3607873,Private room,CENTRE,LOWER MOUNT ROYAL,9,5,2,1,52,2,51.036468,-114.081768,58:56.5
8268425,43597513,Entire home/apt,NORTHWEST,EDGEMONT,8,5,15,5,237,2,51.123525,-114.135734,58:37.5
11673618,61983456,Private room,CENTRE,CRESCENT HEIGHTS,11,5,2,1,46,2,51.050877,-114.054078,58:29.0
12303631,225914,Private room,SOUTH,HAYSBORO,1,,2,1,60,2,50.968886,-114.079165,43:04.3
10677996,55153730,Private room,WEST,GLENBROOK,0,,1,1,28,1,51.029154,-114.143067,29:57.6
14391001,20673598,Private room,NORTH,HUNTINGTON HILLS,2,,2,1,21,,51.116586,-114.062063,23:33.8
9550179,21816990,Private room,CENTRE,CAPITOL HILL,24,4.5,6,1,24,1,51.069602,-114.092059,23:08.6
7663357,40206324,Entire home/apt,CENTRE,DOWNTOWN WEST END,0,,2,1,141,2,51.047357,-114.089423,22:47.2
7563322,31244646,Private room,CENTRE,TUXEDO PARK,7,5,2,1,32,2,51.073254,-114.059108,22:44.3
13561700,2286233,Entire home/apt,CENTRE,ELBOYA,1,,4,2,102,1,51.013172,-114.076454,22:28.9
7820505,11554526,Private room,CENTRE,SUNALTA,1,,2,1,95,1,51.043321,-114.096177,21:38.6
13343081,72019421,Entire home/apt,CENTRE,PARKHILL,5,5,2,1,84,1,51.019867,-114.064006,21:18.0
11421917,5724507,Entire home/apt,CENTRE,BELTLINE,3,4.5,4,2,198,1,51.039455,-114.061511,20:58.2
4847667,24942975,Entire home/apt,CENTRE,BELTLINE,0,,2,1,118,1,51.04422,-114.085877,20:31.1
5165344,20788290,Entire home/apt,NORTH,THORNCLIFFE,81,5,4,1,56,1,51.099385,-114.078902,20:23.3
9694219,1736701,Entire home/apt,CENTRE,PARKHILL,1,,5,2,118,3,51.022306,-114.060619,20:02.7
1006526,5535957,Entire home/apt,WEST,SPRUCE CLIFF,18,5,2,1,106,3,51.046085,-114.133579,19:53.0
13141066,23715125,Entire home/apt,CENTRE,BELTLINE,13,5,2,0,71,2,51.041455,-114.07522,19:49.5
14187052,2554884,Private room,WEST,ROSSCARROCK,2,,2,1,36,1,51.038955,-114.146689,19:46.0
13684987,37441445,Entire home/apt,NORTHWEST,COLLINGWOOD,2,,2,1,60,2,51.087519,-114.109105,19:28.7
14408968,38968811,Private room,NORTHEAST,PINERIDGE,0,,2,1,43,1,51.079075,-113.942423,19:26.0
13813528,72026277,Entire home/apt,WEST,SPRUCE CLIFF,8,4.5,4,2,78,,51.043583,-114.137139,19:24.5
6363811,27012473,Entire home/apt,SOUTH,CHINOOK PARK,25,5,2,1,75,2,50.983282,-114.090363,19:21.0
